pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,126,2,31,c,1,0.4675759579986334,None,31,2,126,2,,,,,310.47943420799857,,310.47004304098664,310.47943420799857,311.4676097909978,311.4676097909978,311.4676097909978,311.4676097909978,311.4726889159938,312.4674650829984,312.4674650829984,312.94119845799287,c,1,0.4675759579986334,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-150,z,127,3,31,z,1,0.3772659160022158,None,31,3,127,3,,,,,312.9509734999883,,312.94167970799026,312.9509734999883,313.9393336249923,313.9393336249923,313.9393336249923,313.9393336249923,313.9393336249923,314.9410727079958,314.9410727079958,315.32415733298694,z,1,0.3772659160022158,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-50,x,128,0,32,x,1,0.5201984169980278,None,32,0,128,0,,,,,315.3339402079873,,315.324636749996,315.3339402079873,316.32262799999444,316.32262799999444,316.32262799999444,316.32262799999444,316.32262799999444,317.32321370799036,317.32321370799036,317.852460582988,x,1,0.5201984169980278,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
150,v,129,1,32,v,1,0.4055695839924738,None,32,1,129,1,,,,,317.8624812499911,,317.8533143329987,317.8624812499911,318.8506680409919,318.8506680409919,318.8506680409919,318.8506680409919,318.85488329098735,319.850784957991,319.850784957991,320.26914349998697,v,1,0.4055695839924738,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
50,c,130,2,32,c,1,0.6049859589984408,None,32,2,130,2,,,,,320.27958016599587,,320.2700518329948,320.27958016599587,321.26747087499825,321.26747087499825,321.26747087499825,321.26747087499825,321.2718870409881,322.2673689999938,322.2673689999938,322.8738924999925,c,1,0.6049859589984408,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-150,z,131,3,32,z,1,0.5042757090122905,None,32,3,131,3,,,,,322.8836022079922,,322.87437141599366,322.8836022079922,323.8723226659931,323.8723226659931,323.8723226659931,323.8723226659931,323.8723226659931,324.87393191599404,324.87393191599404,325.3857313749904,z,1,0.5042757090122905,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-50,x,132,0,33,x,1,0.37728716600395273,None,33,0,132,0,,,,,325.395667290999,,325.3866422079882,325.395667290999,326.38404287499725,326.38404287499725,326.38404287499725,326.38404287499725,326.38841649999085,327.38399712499813,327.38399712499813,327.7688261250005,x,1,0.37728716600395273,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
150,v,133,1,33,v,1,0.5148209580074763,None,33,1,133,1,,,,,327.778414290995,,327.7695318329934,327.778414290995,328.7673066659918,328.7673066659918,328.7673066659918,328.7673066659918,328.7720923329907,329.76736612498644,329.76736612498644,330.28567399999883,v,1,0.5148209580074763,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
50,c,134,2,33,c,1,0.4991940829931991,None,33,2,134,2,,,,,330.2912984579889,,330.28659037499165,330.2912984579889,331.2840679159999,331.2840679159999,331.2840679159999,331.2840679159999,331.28860091599927,332.28394970799854,332.28394970799854,332.7856167079881,c,1,0.4991940829931991,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-150,z,135,3,33,z,1,0.45005354199383873,None,33,3,135,3,,,,,332.7910278749914,,332.7864785409911,332.7910278749914,333.78404633299215,333.78404633299215,333.78404633299215,333.78404633299215,333.78913041600026,334.7838792909897,334.7838792909897,335.2352757079934,z,1,0.45005354199383873,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-50,x,136,0,34,x,1,0.4709658329957165,None,34,0,136,0,,,,,335.24045566598943,,335.2361858749937,335.24045566598943,336.2338549999986,336.2338549999986,336.2338549999986,336.2338549999986,336.2386831249896,337.2339516249922,337.2339516249922,337.70720162498765,x,1,0.4709658329957165,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
150,v,137,1,34,v,1,0.4242184169997927,None,34,1,137,1,,,,,337.71697270798904,,337.7077101249888,337.71697270798904,338.7055374999909,338.7055374999909,338.7055374999909,338.7055374999909,338.7055374999909,339.70060695799475,339.70060695799475,340.1353792079899,v,1,0.4242184169997927,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
50,c,138,2,34,v,0,0.504958749996149,None,34,2,138,2,,,,,340.1449367909954,,340.1360669579881,340.1449367909954,341.13402358299936,341.13402358299936,341.13402358299936,341.13402358299936,341.139112416,342.13394412498747,342.13394412498747,342.6401428329991,v,0,0.504958749996149,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-150,z,139,3,34,z,1,0.44442775000061374,None,34,3,139,3,,,,,342.64995279099094,,342.6406435409881,342.64995279099094,343.6390775829932,343.6390775829932,343.6390775829932,343.6390775829932,343.6390775829932,344.63940795799135,344.63940795799135,345.08561633298814,z,1,0.44442775000061374,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-50,x,140,0,35,x,1,0.4257453749887645,None,35,0,140,0,,,,,345.0907461249881,,345.0865765829949,345.0907461249881,346.08385179098696,346.08385179098696,346.08385179098696,346.08385179098696,346.08892920799553,347.0839731659944,347.0839731659944,347.51835833299265,x,1,0.4257453749887645,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
150,v,141,1,35,v,1,0.4504377090052003,None,35,1,141,1,,,,,347.5279569159902,,347.5190458750003,347.5279569159902,348.51706770798774,348.51706770798774,348.51706770798774,348.51706770798774,348.5213867079874,349.5171767909924,349.5171767909924,349.9740809579962,v,1,0.4504377090052003,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
50,c,142,2,35,c,1,0.4017572090087924,None,35,2,142,2,,,,,349.98367549999966,,349.9745689579868,349.98367549999966,350.9727818329993,350.9727818329993,350.9727818329993,350.9727818329993,350.9727818329993,351.97191270798794,351.97191270798794,352.38542845798656,c,1,0.4017572090087924,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-150,z,143,3,35,z,1,0.4387590839905897,None,35,3,143,3,,,,,352.3951675409917,,352.38620479099336,352.3951675409917,353.3841653329873,353.3841653329873,353.3841653329873,353.3841653329873,353.38883795798756,354.3838687499956,354.3838687499956,354.8241583749914,z,1,0.4387590839905897,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-50,x,144,0,36,x,1,0.34762695801327936,None,36,0,144,0,,,,,354.83370899999863,,354.8246678329888,354.83370899999863,355.82212695799535,355.82212695799535,355.82212695799535,355.82212695799535,355.82212695799535,356.82291441599955,356.82291441599955,357.173997165999,x,1,0.34762695801327936,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
150,v,145,1,36,v,1,0.48066891699272674,None,36,1,145,1,,,,,357.18368120800005,,357.17449966599816,357.18368120800005,358.1726682909939,358.1726682909939,358.1726682909939,358.1726682909939,358.1726682909939,359.1728234579932,359.1728234579932,359.65707587498764,v,1,0.48066891699272674,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
50,c,146,2,36,c,1,0.5582205419923412,None,36,2,146,2,,,,,359.66676537499006,,359.6575606659899,359.66676537499006,360.655251624994,360.655251624994,360.655251624994,360.655251624994,360.655251624994,361.65628395800013,361.65628395800013,362.2187611249974,c,1,0.5582205419923412,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-150,z,147,3,36,z,1,0.44120008300524205,None,36,3,147,3,,,,,362.22417458299606,,362.21960233298887,362.22417458299606,363.2171261659969,363.2171261659969,363.2171261659969,363.2171261659969,363.22226304099604,364.2171057079977,364.2171057079977,364.66856887500035,z,1,0.44120008300524205,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-50,x,148,0,37,x,1,0.7931585000042105,None,37,0,148,0,,,,,364.6790332909877,,364.6694287079881,364.6790332909877,365.666991332997,365.666991332997,365.666991332997,365.666991332997,365.67121433299326,366.66714695798873,366.66714695798873,367.4681954999978,x,1,0.7931585000042105,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
150,v,149,1,37,v,1,0.4233182919997489,None,37,1,149,1,,,,,367.47796670800017,,367.46893879098934,367.47796670800017,368.4670714579988,368.4670714579988,368.4670714579988,368.4670714579988,368.4718284579867,369.4669644159876,369.4669644159876,369.9017425829952,v,1,0.4233182919997489,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
50,c,150,2,37,c,1,0.4246717079950031,None,37,2,150,2,,,,,369.9121447910002,,369.9025913749938,369.9121447910002,370.90031199999794,370.90031199999794,370.90031199999794,370.90031199999794,370.905208665994,371.9004355829966,371.9004355829966,372.3349650409946,c,1,0.4246717079950031,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-150,z,151,3,37,z,1,0.4285646659991471,None,37,3,151,3,,,,,372.3449174999987,,372.33581612499256,372.3449174999987,373.3336346659926,373.3336346659926,373.3336346659926,373.3336346659926,373.3387708329974,374.3336915830005,374.3336915830005,374.76825204098714,z,1,0.4285646659991471,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-50,x,152,0,38,x,1,0.35220879199914634,None,38,0,152,0,,,,,374.7786977079959,,374.7689880409889,374.7786977079959,375.7670609999914,375.7670609999914,375.7670609999914,375.7670609999914,375.7714791249891,376.76692487498804,376.76692487498804,377.1241207909916,x,1,0.35220879199914634,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
150,v,153,1,38,v,1,0.49045383400516585,None,38,1,153,1,,,,,377.1505807499925,,377.1246035410004,377.1505807499925,378.12195995799266,378.12195995799266,378.12195995799266,378.12195995799266,378.138334999996,379.12252591599827,379.12252591599827,379.6183058329916,v,1,0.49045383400516585,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
50,c,154,2,38,c,1,0.33722445799503475,None,38,2,154,2,,,,,379.6278554159944,,379.61901333299465,379.6278554159944,380.6169335829909,380.6169335829909,380.6169335829909,380.6169335829909,380.6219330409949,381.61684933298966,381.61684933298966,381.9571649999998,c,1,0.33722445799503475,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-150,z,155,3,38,z,1,0.5290202500036685,None,38,3,155,3,,,,,381.96696133298974,,381.95763816600083,381.96696133298974,382.9554822499922,382.9554822499922,382.9554822499922,382.9554822499922,382.9554822499922,383.9558177500003,383.9558177500003,384.490975290988,z,1,0.5290202500036685,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
-50,x,156,0,39,x,1,0.5196006250043865,None,39,0,156,0,,,,,384.5172239579988,,384.49144195798726,384.5172239579988,385.48799287498696,385.48799287498696,385.48799287498696,385.48799287498696,385.5049563749926,386.48931749998883,386.48931749998883,387.0182028749987,x,1,0.5196006250043865,None,,,,,04,001,2025-10-03_09h16.01.881,Motor Sequential Learning,,2025.1.1,None,2025-10-03 09h16.22.197735 +0530,
