reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
15,35,13,22,22,0,l,1.6557947500259615,None,0,22,22,1,83.26203691604314,,83.25312470801873,83.26203691604314,84.24445270799333,84.24445270799333,84.25069320801413,85.91314345801948,l,1.6557947500259615,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
88,130,155,23,23,0,t,2.3271734589943662,None,0,23,23,38,85.92989945801673,,85.92128737503663,85.92989945801673,86.91096033301437,86.91096033301437,86.92777908302378,89.24633891601115,t,2.3271734589943662,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
64,88,95,24,24,0,t,1.7187016250099987,None,0,24,24,26,89.26248208299512,,89.2536540410365,89.26248208299512,90.24442895804532,90.24442895804532,90.26101712504169,91.96850558300503,t,1.7187016250099987,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
10,20,3,25,25,0,l,4.0470246659824625,None,0,25,25,45,91.98279725003522,,91.97497729101451,91.98279725003522,92.96806166600436,92.96806166600436,92.97763879102422,97.01804279099451,l,4.0470246659824625,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
18,36,7,26,26,0,l,1.4083579590078443,None,0,26,26,49,97.03257133299485,,97.0245862909942,97.03257133299485,98.01770008302992,98.01770008302992,98.02772608300438,99.42941750003956,l,1.4083579590078443,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
47,74,60,27,27,0,t,4.556969124998432,None,0,27,27,19,99.44552483299049,,99.43667995801661,99.44552483299049,100.42775291600265,100.42775291600265,100.44417712499853,104.99615750001976,t,4.556969124998432,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
74,98,120,28,28,0,t,2.2883148749824613,None,0,28,28,31,105.01163275004365,,105.00292908301344,105.01163275004365,105.99443800002337,105.99443800002337,106.00058004102902,108.28494162502466,t,2.2883148749824613,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
68,145,32,29,29,0,l,2.63401108403923,None,0,29,29,74,108.30084224999882,,108.2926870000083,108.30084224999882,109.28467383299721,109.28467383299721,109.29404599999543,111.92973429104313,l,2.63401108403923,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
54,110,25,30,30,0,l,3.359231957991142,None,0,30,30,67,111.94547233299818,,111.93674966599792,111.94547233299818,112.92738862504484,112.92738862504484,112.94421133300057,116.29543837503297,l,3.359231957991142,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
42,70,50,31,31,0,t,1.8657412499887869,None,0,31,31,17,116.31084816600196,,116.30205233301967,116.31084816600196,117.29418675001943,117.29418675001943,117.30031483300263,119.16256045800401,t,1.8657412499887869,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
72,155,34,32,32,0,t,6.1995545829995535,None,0,32,32,76,119.17845779104391,,119.16941254102858,119.17845779104391,120.16078166599618,120.16078166599618,120.17732879100367,126.36259045801125,t,6.1995545829995535,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
96,215,46,33,33,0,t,2.8435669589671306,None,0,33,33,88,126.37883437500568,,126.36975191603415,126.37883437500568,127.36076275003143,127.36076275003143,127.37739154102746,130.21286625001812,t,2.8435669589671306,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
40,55,62,34,34,0,t,3.993555125023704,None,0,34,34,3,130.23068054101896,,130.22229266603244,130.23068054101896,131.21057587501127,131.21057587501127,131.2271869580145,135.21251787501387,t,3.993555125023704,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
30,52,25,35,35,0,t,3.614399834012147,None,0,35,35,12,135.22863429103745,,135.2196949160425,135.22863429103745,136.210647791042,136.210647791042,136.2272343329969,139.829067957995,t,3.614399834012147,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
27,50,21,36,36,0,l,3.8916077920002863,None,0,36,36,2,139.84556566603715,,139.83668566599954,139.84556566603715,140.82725420803763,140.82725420803763,140.8439343330101,144.7291461660061,l,3.8916077920002863,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
44,88,20,37,37,0,l,1.6065332909929566,None,0,37,37,62,144.74552270799177,,144.7367273750133,144.74552270799177,145.72723541600863,145.72723541600863,145.74388391600223,147.34493329102406,l,1.6065332909929566,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
40,80,18,38,38,0,l,1.3999232500209473,None,0,38,38,60,147.36086433299351,,147.35184912499972,147.36086433299351,148.34391795803094,148.34391795803094,148.35004550003214,149.74566891603172,l,1.3999232500209473,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
84,185,40,39,39,0,l,2.7100303749903105,None,0,39,39,82,149.76108812500024,,149.752411458001,149.76108812500024,150.74372237501666,150.74372237501666,150.74920529103838,153.46228708303533,l,2.7100303749903105,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
62,86,90,40,40,0,l,4.951968499983195,None,0,40,40,25,153.47840037499554,,153.47034466604237,153.47840037499554,154.46059204102494,154.46059204102494,154.47700512502342,159.41762716602534,l,4.951968499983195,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
45,72,55,41,41,0,t,5.628067666024435,None,0,41,41,18,159.43189841601998,,159.42386820801767,159.43189841601998,160.4173525830265,160.4173525830265,160.42689850000897,166.05012391600758,t,5.628067666024435,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
24,48,10,42,42,0,l,2.474582750000991,None,0,42,42,52,166.06420300004538,,166.05637466599,166.06420300004538,167.04374595801346,167.04374595801346,167.0601567500271,169.52886866603512,l,2.474582750000991,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
20,40,8,43,43,0,l,4.912248290958814,None,0,43,43,50,169.54475375002949,,169.5360747910454,169.54475375002949,170.52689108299091,170.52689108299091,170.5435525830253,175.44514841603814,l,4.912248290958814,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
92,205,44,44,44,0,l,2.3635080410167575,None,0,44,44,86,175.46032650000416,,175.45167375000892,175.46032650000416,176.44363616599003,176.44363616599003,176.4498004160123,178.81158525001956,l,2.3635080410167575,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
70,150,33,45,45,0,l,1.5870108749950305,None,0,45,45,75,178.82797758304514,,178.81944858300267,178.82797758304514,179.81005579099292,179.81005579099292,179.82685499999207,181.40084504103288,l,1.5870108749950305,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
66,90,100,46,46,0,t,3.0579420829890296,None,0,46,46,27,181.41495337500237,,181.4070984160062,181.41495337500237,182.40014841599623,182.40014841599623,182.41010704101063,185.46222683304222,t,3.0579420829890296,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
50,76,65,47,47,0,t,2.0328637919737957,None,0,47,47,20,185.47838300000876,,185.4697088749963,185.47838300000876,186.46018004103098,186.46018004103098,186.47673695802223,188.49525695800548,t,2.0328637919737957,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
28,48,20,48,48,0,l,2.4513157500186935,None,0,48,48,11,188.51264316600282,,188.50281125004403,188.51264316600282,189.49351200001547,189.49351200001547,189.5100872910116,191.94924062502105,l,2.4513157500186935,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
72,96,115,49,49,0,t,1.772365291020833,None,0,49,49,30,191.9633439159952,,191.95544416602934,191.9633439159952,192.94345891603734,192.94345891603734,192.9600310830283,194.72883845801698,t,1.772365291020833,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
108,245,52,50,50,0,l,2.5597939590224996,None,0,50,50,94,194.74563316599233,,194.73713441600557,194.74563316599233,195.72692712501157,195.72692712501157,195.74330141599057,198.29530175001128,l,2.5597939590224996,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
30,60,13,51,51,0,l,2.0902875420288183,None,0,51,51,55,198.31110250001075,,198.30243954103207,198.31110250001075,199.29339058301412,199.29339058301412,199.30993750004563,201.39532662503188,l,2.0902875420288183,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
70,94,110,52,52,0,t,1.5882880829740316,None,0,52,52,29,201.4114048749907,,201.4024816660094,201.4114048749907,202.39335604099324,202.39335604099324,202.40997429098934,203.98390983301215,t,1.5882880829740316,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
78,170,37,53,53,0,l,5.372687665978447,None,0,53,53,79,203.99836820800556,,203.9903763330076,203.99836820800556,204.9837767080171,204.9837767080171,204.99318604101427,210.3614597080159,l,5.372687665978447,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
92,140,165,54,54,0,t,3.3433472919859923,None,0,54,54,40,210.3775560830254,,210.3685234580189,210.3775560830254,211.3600185830146,211.3600185830146,211.36610754102003,214.71179716603365,t,3.3433472919859923,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
67,75,119,55,55,0,t,1.4872660840046592,None,0,55,55,5,214.72836729104165,,214.72000400000252,214.72836729104165,215.70991299999878,215.70991299999878,215.7265366250067,217.2007334580412,t,1.4872660840046592,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
64,135,30,56,56,0,l,4.4421440419973806,None,0,56,56,72,217.2148877910222,,217.2066866250243,217.2148877910222,218.19989645801252,218.19989645801252,218.2096932080458,222.64455804100726,l,4.4421440419973806,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
18,32,9,57,57,0,t,1.6769367500091903,None,0,57,57,8,222.66058112500468,,222.6513159580063,222.66058112500468,223.64318325003842,223.64318325003842,223.64928775001317,225.32820504100528,t,1.6769367500091903,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
84,120,145,58,58,0,t,2.87759529100731,None,0,58,58,36,225.34431820799364,,225.33550904103322,225.34431820799364,226.32650404103333,226.32650404103333,226.34310287499102,229.21163779101335,t,2.87759529100731,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
28,56,12,59,59,0,l,9.398095333017409,None,0,59,59,54,229.2280345830368,,229.2191732500214,229.2280345830368,230.20971991599072,230.20971991599072,230.2263765410171,239.61009279103018,l,9.398095333017409,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
94,145,170,60,60,0,t,7.931459708022885,None,0,60,60,41,239.62688120803796,,239.61758354102494,239.62688120803796,240.6001462500426,240.6001462500426,240.61562137503643,248.53359916602494,t,7.931459708022885,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
86,125,150,61,61,0,t,9.442020416958258,None,0,61,61,37,248.5486329580308,,248.53992400004063,248.5486329580308,249.53335612500086,249.53335612500086,249.54286729102023,258.9780923750368,t,9.442020416958258,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
52,105,24,62,62,0,t,3.4481493339990266,None,0,62,62,66,258.99470454099355,,258.98518495803,258.99470454099355,259.9760166660417,259.9760166660417,259.9927272500354,263.42817000002833,t,3.4481493339990266,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
88,195,42,63,63,0,l,2.4352990000043064,None,0,63,63,84,263.44478300004266,,263.43535400001565,263.44478300004266,264.4259189160075,264.4259189160075,264.4429643750191,266.8667529160157,l,2.4352990000043064,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
36,72,16,64,64,0,l,2.1677220000419766,None,0,64,64,58,266.88164187502116,,266.8731344580301,266.88164187502116,267.86637120804517,267.86637120804517,267.8762129160459,270.0447247910197,l,2.1677220000419766,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
11,30,7,65,65,0,l,2.0094404999981634,None,0,65,65,0,270.0624446250149,,270.05337612499716,270.0624446250149,271.0425629580277,271.0425629580277,271.05939879099606,273.0604407500359,l,2.0094404999981634,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
100,225,48,66,66,0,l,2.83165500004543,None,0,66,66,90,273.07579891599016,,273.06669879099354,273.07579891599016,274.05930195801193,274.05930195801193,274.06564533303026,276.8946006660117,l,2.83165500004543,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
60,84,85,67,67,0,t,1.1692870830302127,None,0,67,67,24,276.91110420803307,,276.90189937502146,276.91110420803307,277.8926305830246,277.8926305830246,277.9092837080243,279.06734162499197,t,1.1692870830302127,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
14,28,5,68,68,0,l,1.692737000004854,None,0,68,68,47,279.0823207499925,,279.0737293330021,279.0823207499925,280.0660468750284,280.0660468750284,280.07584500004305,281.7614368330105,l,1.692737000004854,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
76,165,36,69,69,0,t,2.1053238750318997,None,0,69,69,78,281.77748704102123,,281.76844479102874,281.77748704102123,282.75934012501966,282.75934012501966,282.775885375042,284.86657675000606,t,2.1053238750318997,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
106,240,51,70,70,0,l,4.801952084002551,None,0,70,70,93,284.88144020800246,,284.8731451660278,284.88144020800246,285.86661420803284,285.86661420803284,285.8758300830377,290.6773138749995,l,4.801952084002551,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
96,150,175,71,71,0,t,6.521556666994002,None,0,71,71,42,290.6930664580432,,290.68501933303196,290.6930664580432,291.6759362500161,291.6759362500161,291.6823032500106,298.20026220800355,t,6.521556666994002,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
110,250,53,72,72,0,l,3.8641152909840457,None,0,72,72,95,298.2151024999912,,298.20694679103326,298.2151024999912,299.1982352909981,299.1982352909981,299.20911875000456,303.0663840830093,l,3.8641152909840457,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
46,92,21,73,73,0,l,2.7482121249777265,None,0,73,73,63,303.08073854102986,,303.07271162502,303.08073854102986,304.06613866600674,304.06613866600674,304.0758712500101,306.81615150003927,l,2.7482121249777265,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
100,160,185,74,74,0,t,5.09826499997871,None,0,74,74,44,306.83230462501524,,306.8229251250159,306.83230462501524,307.8158451250056,307.8158451250056,307.8255597910029,312.9165454580216,t,5.09826499997871,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
12,25,5,75,75,0,l,1.8806362500181422,None,0,75,75,7,312.9313470000052,,312.923084625043,312.9313470000052,313.91536929103313,313.91536929103313,313.9256095410092,315.8000656660297,l,1.8806362500181422,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
80,110,135,76,76,0,t,2.9210960419732146,None,0,76,76,34,315.8154459160287,,315.80709712504176,315.8154459160287,316.79922899999656,316.79922899999656,316.80889787501656,319.727137125039,t,2.9210960419732146,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
32,64,14,77,77,0,l,1.5591491250088438,None,0,77,77,56,319.74433275003685,,319.73553012503544,319.74433275003685,320.7256603750284,320.7256603750284,320.74227250000695,322.2942338330322,l,1.5591491250088438,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
78,80,162,78,78,0,t,3.839232833997812,None,0,78,78,6,322.30985875002807,,322.30104137503076,322.30985875002807,323.2925487080356,323.2925487080356,323.2989209580119,327.13298991601914,t,3.839232833997812,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
56,115,26,79,79,0,l,13.156082750007045,None,0,79,79,68,327.14751887501916,,327.13927899999544,327.14751887501916,328.1323799160309,328.1323799160309,328.1421605410287,341.29428141599055,l,13.156082750007045,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
68,92,105,80,80,0,t,2.3070408750209026,None,0,80,80,28,341.3103046659962,,341.3014758750214,341.3103046659962,342.292210915999,342.292210915999,342.3086025000084,344.6107975830091,t,2.3070408750209026,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
94,210,45,81,81,0,l,3.407419207971543,None,0,81,81,87,344.6269040830084,,344.61795991600957,344.6269040830084,345.6088598330389,345.6088598330389,345.62530987500213,349.0265817500185,l,3.407419207971543,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
82,180,39,82,82,0,l,1.6175927920266986,None,0,82,82,81,349.0442637500237,,349.03504099999554,349.0442637500237,350.02554966602474,350.02554966602474,350.04191495804116,351.64970591600286,l,1.6175927920266986,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
49,60,89,83,83,0,t,1.649433541984763,None,0,83,83,4,351.6655237910454,,351.656030040991,351.6655237910454,352.648803958029,352.648803958029,352.65853000001516,354.3100099579897,t,1.649433541984763,None,235754,001,2025-10-29_12h30.07.045,Delay Discounting,,2025.1.1,None,2025-10-29 12h30.58.451824 +0530,
