71.8401 	INFO 	Loaded monitor calibration from ['2025_08_12 08:00']
71.8520 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1470, 956]. Using actual size
72.1031 	INFO 	Using renderer 'Apple M2' for graphics
72.1032 	INFO 	OpenGL version supported by driver is 2..
72.1544 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x14e4959f0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x14e495a50>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14e2c8be0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([2940, 1912]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
72.1545 	EXP 	window1: backgroundImage = ''
72.1545 	EXP 	window1: backgroundFit = 'none'
72.7101 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
72.7101 	EXP 	window1: recordFrameIntervals = False
72.8887 	EXP 	window1: recordFrameIntervals = True
73.7251 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

74.9196 	INFO 	keyboard.Keyboard is using ptb backend.
75.2548 	INFO 	keyboard.Keyboard is using ptb backend.
75.2548 	EXP 	Delay Discounting: status = STARTED
75.2655 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
75.2732 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0371 	EXP 	Imported Conditions for Delay Discounting 100 - Sheet1.csv as conditions, 100 conditions, 3 params
0.0410 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': np.int64(118), 'future_reward': np.int64(270), 'delay': np.int64(57), 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0861 	WARNING 	t of last frame was 71.67ms (=1/13)
0.0861 	EXP 	text: height = np.float64(0.05)
0.0861 	EXP 	text: height = np.float64(0.05)
0.0861 	EXP 	text: height = np.float64(0.05)
0.0861 	EXP 	text: text = 'GBP 118 today or GBP 270 after 57 days'
0.0861 	EXP 	fixation: autoDraw = True
0.9975 	INFO 	Keyboard events cleared
0.9973 	EXP 	text: autoDraw = True
1.0839 	EXP 	fixation: autoDraw = False
4.7062 	EXP 	Device response: <KeyPress from None: t=4.379186500038486, value=l, duration=None>
4.7064 	EXP 	Device response: <KeyPress from None: t=4.379186500038486, value=l, duration=0.11281316599342972>
4.7066 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': np.int64(25), 'future_reward': np.int64(45), 'delay': np.int64(16), 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
4.7334 	DATA 	Keypress: l
4.7380 	WARNING 	t of last frame was 354.02ms (=1/2)
4.7380 	EXP 	fixation: autoDraw = False
4.7380 	EXP 	text: autoDraw = False
4.7380 	EXP 	text: height = np.float64(0.05)
4.7380 	EXP 	text: height = np.float64(0.05)
4.7380 	EXP 	text: height = np.float64(0.05)
4.7380 	EXP 	text: text = 'GBP 25 today or GBP 45 after 16 days'
4.7380 	EXP 	fixation: autoDraw = True
5.7025 	INFO 	Keyboard events cleared
5.7023 	EXP 	text: autoDraw = True
5.7341 	EXP 	fixation: autoDraw = False
8.8689 	EXP 	Device response: <KeyPress from None: t=8.863109124999028, value=l, duration=None>
8.8692 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'reward_today': np.int64(26), 'future_reward': np.int64(52), 'delay': np.int64(11), 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
8.8911 	DATA 	Keypress: l
8.8953 	WARNING 	t of last frame was 27.46ms (=1/36)
