thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
60,0,60,"[np.float64(-0.1725), np.float64(-0.18625)]","[np.float64(0.19125), np.float64(0.17)]","[1, 1]","[0, 0]","[0, 0]","[2.558862958998361, 2.891824333997647]","[None, 'target']",60,0,60,0,153.34525233299792,,10,153.33574341599888,153.34525233299792,153.34525233299792,0.018282875000295462,156.22760541599928,"[np.float64(-0.1725), np.float64(-0.18625)]","[np.float64(0.19125), np.float64(0.17)]","[1, 1]","[0, 0]","[0, 0]","[2.558862958998361, 2.891824333997647]","[None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
61,0,61,[np.float64(0.28875)],[np.float64(-0.3175)],[1],[0],[0],[2.529789374999382],['target'],61,0,61,0,156.2455657499995,,5,156.23862333299985,156.2455657499995,156.2455657499995,0.010827250000147615,158.76850274999742,[np.float64(0.28875)],[np.float64(-0.3175)],[1],[0],[0],[2.529789374999382],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
62,0,62,[np.float64(0.4225)],[np.float64(-0.005)],[1],[0],[0],[2.6682407499974943],['target'],62,0,62,0,158.78944883299846,,5,158.78173137499834,158.78944883299846,158.78944883299846,0.013035874999332009,161.45003441599692,[np.float64(0.4225)],[np.float64(-0.005)],[1],[0],[0],[2.6682407499974943],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
63,0,63,[np.float64(-0.34)],[np.float64(0.21375)],[1],[0],[0],[2.672908083000948],['target'],63,0,63,0,161.48028354099733,,10,161.47086045799733,161.48028354099733,161.48028354099733,0.020650874997954816,164.14381166599924,[np.float64(-0.34)],[np.float64(0.21375)],[1],[0],[0],[2.672908083000948],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
64,0,64,[np.float64(0.21375)],[np.float64(-0.1775)],[1],[0],[0],[3.147047833997931],['target'],64,0,64,0,164.17322358299862,,10,164.16352424999786,164.17322358299862,164.17322358299862,0.01955466700019315,167.31061533299726,[np.float64(0.21375)],[np.float64(-0.1775)],[1],[0],[0],[3.147047833997931],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
65,0,65,[np.float64(-0.1625)],[np.float64(-0.26)],[1],[0],[0],[3.0375459999995655],['target'],65,0,65,0,167.339160790998,,10,167.32975562499996,167.339160790998,167.339160790998,0.01896416700037662,170.36735533299725,[np.float64(-0.1625)],[np.float64(-0.26)],[1],[0],[0],[3.0375459999995655],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
66,0,66,"[np.float64(0.445), np.float64(0.49125)]","[np.float64(0.46), np.float64(0.46375)]","[1, 1]","[0, 0]","[0, 0]","[3.1974060840002494, 3.658002417003445]","[None, 'target']",66,0,66,0,170.39469820799786,,10,170.38611591599692,170.39469820799786,170.39469820799786,0.018581583000923274,174.0441654999995,"[np.float64(0.445), np.float64(0.49125)]","[np.float64(0.46), np.float64(0.46375)]","[1, 1]","[0, 0]","[0, 0]","[3.1974060840002494, 3.658002417003445]","[None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
67,0,67,[np.float64(-0.46625)],[np.float64(-0.4275)],[1],[0],[0],[2.870133917000203],['target'],67,0,67,0,174.07317958299973,,10,174.06340499999715,174.07317958299973,174.07317958299973,0.01904258400099934,176.93358520799666,[np.float64(-0.46625)],[np.float64(-0.4275)],[1],[0],[0],[2.870133917000203],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
68,0,68,[np.float64(-0.04125)],[np.float64(-0.24125)],[1],[0],[0],[2.09960399999909],['target'],68,0,68,0,176.95158720799736,,5,176.9445504999967,176.95158720799736,176.95158720799736,0.010808582999743521,179.04421933299818,[np.float64(-0.04125)],[np.float64(-0.24125)],[1],[0],[0],[2.09960399999909],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
69,0,69,[np.float64(0.06)],[np.float64(0.33875)],[1],[0],[0],[2.66726587499943],['target'],69,0,69,0,179.07585608299996,,10,179.06612916599988,179.07585608299996,179.07585608299996,0.021741166998253902,181.7334535409973,[np.float64(0.06)],[np.float64(0.33875)],[1],[0],[0],[2.66726587499943],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
70,0,70,[np.float64(-0.36375)],[np.float64(-0.085)],[1],[0],[0],[2.8253322080017824],['target'],70,0,70,0,181.7625691659996,,10,181.75285599999916,181.7625691659996,181.7625691659996,0.019224583000323037,184.57823454099707,[np.float64(-0.36375)],[np.float64(-0.085)],[1],[0],[0],[2.8253322080017824],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
71,0,71,[np.float64(0.23625)],[np.float64(-0.35125)],[1],[0],[0],[3.064732458002254],['target'],71,0,71,0,184.60564804099704,,10,184.59695070799717,184.60564804099704,184.60564804099704,0.01853754200055846,187.661748874998,[np.float64(0.23625)],[np.float64(-0.35125)],[1],[0],[0],[3.064732458002254],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
72,0,72,[np.float64(-0.02375)],[np.float64(-0.3575)],[1],[0],[0],[2.1878404160015634],['target'],72,0,72,0,187.68146137499934,,5,187.67416320799748,187.68146137499934,187.68146137499934,0.012198750002426095,189.8620745829976,[np.float64(-0.02375)],[np.float64(-0.3575)],[1],[0],[0],[2.1878404160015634],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
73,0,73,[np.float64(0.04375)],[np.float64(0.3325)],[1],[0],[0],[2.7750063330022385],['target'],73,0,73,0,189.88243220799995,,5,189.8749036659974,189.88243220799995,189.88243220799995,0.012651167002331931,192.6499869579966,[np.float64(0.04375)],[np.float64(0.3325)],[1],[0],[0],[2.7750063330022385],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
74,0,74,[np.float64(-0.025)],[np.float64(-0.355)],[1],[0],[0],[2.1274269580026157],['target'],74,0,74,0,192.67637020799884,,5,192.66641799999707,192.67637020799884,192.67637020799884,0.016217291999055305,194.79389737499878,[np.float64(-0.025)],[np.float64(-0.355)],[1],[0],[0],[2.1274269580026157],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
75,0,75,[np.float64(-0.03875)],[np.float64(-0.20625)],[1],[0],[0],[2.7547890829991957],['target'],75,0,75,0,194.81402474999777,,5,194.8064563329972,194.81402474999777,194.81402474999777,0.012389958003041102,197.56130699999994,[np.float64(-0.03875)],[np.float64(-0.20625)],[1],[0],[0],[2.7547890829991957],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
76,0,76,[np.float64(-0.3525)],[np.float64(-0.4775)],[1],[0],[0],[4.569011875002616],['target'],76,0,76,0,197.59028108299754,,10,197.58123520799927,197.59028108299754,197.59028108299754,0.019768750000366708,202.15030062499864,[np.float64(-0.3525)],[np.float64(-0.4775)],[1],[0],[0],[4.569011875002616],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
77,0,77,[np.float64(-0.29875)],[np.float64(0.4625)],[1],[0],[0],[4.2077925839985255],['target'],77,0,77,0,202.17979020799976,,10,202.1702070829997,202.17979020799976,202.17979020799976,0.019727499999135034,206.37803845799863,[np.float64(-0.29875)],[np.float64(0.4625)],[1],[0],[0],[4.2077925839985255],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
78,0,78,[np.float64(0.40375)],[np.float64(-0.31625)],[1],[0],[0],[2.5308577089999744],['target'],78,0,78,0,206.40685266599758,,10,206.39696029100014,206.40685266599758,206.40685266599758,0.018754000000626547,208.9278780829991,[np.float64(0.40375)],[np.float64(-0.31625)],[1],[0],[0],[2.5308577089999744],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
79,0,79,[np.float64(-0.4625)],[np.float64(-0.3425)],[1],[0],[0],[1.8111000840035558],['target'],79,0,79,0,208.9462857499966,,5,208.9392107909989,208.9462857499966,208.9462857499966,0.01115804200162529,210.75036912499854,[np.float64(-0.4625)],[np.float64(-0.3425)],[1],[0],[0],[1.8111000840035558],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
80,0,80,[np.float64(-0.42375)],[np.float64(0.1175)],[1],[0],[0],[2.6715725419999217],['target'],80,0,80,0,210.769752082997,,5,210.76220095799727,210.769752082997,210.769752082997,0.011672041000565514,213.4338547499974,[np.float64(-0.42375)],[np.float64(0.1175)],[1],[0],[0],[2.6715725419999217],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
81,0,81,[np.float64(-0.06125)],[np.float64(0.0125)],[1],[0],[0],[3.2045697909998125],['target'],81,0,81,0,213.46594466599709,,10,213.4560709159996,213.46594466599709,213.46594466599709,0.022017250001226785,216.66068174999964,[np.float64(-0.06125)],[np.float64(0.0125)],[1],[0],[0],[3.2045697909998125],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
82,0,82,"[np.float64(-0.4375), np.float64(-0.11375)]","[np.float64(-0.1375), np.float64(-0.20625)]","[1, 1]","[0, 0]","[0, 0]","[1.954560499998479, 2.8043612919973384]","[None, 'target']",82,0,82,0,216.68852008300018,,10,216.6788002909998,216.68852008300018,216.68852008300018,0.01797820800129557,219.48320445799982,"[np.float64(-0.4375), np.float64(-0.11375)]","[np.float64(-0.1375), np.float64(-0.20625)]","[1, 1]","[0, 0]","[0, 0]","[1.954560499998479, 2.8043612919973384]","[None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
83,0,83,[np.float64(-0.0325)],[np.float64(-0.2525)],[1],[0],[0],[2.3061302499991143],['target'],83,0,83,0,219.5008487499981,,5,219.49378695799896,219.5008487499981,219.5008487499981,0.010397458001534687,221.79998625000007,[np.float64(-0.0325)],[np.float64(-0.2525)],[1],[0],[0],[2.3061302499991143],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
84,0,84,[np.float64(-0.19875)],[np.float64(0.105)],[1],[0],[0],[3.373090917000809],['target'],84,0,84,0,221.83098099999916,,10,221.8211004579971,221.83098099999916,221.83098099999916,0.02093758399860235,225.19423545799873,[np.float64(-0.19875)],[np.float64(0.105)],[1],[0],[0],[3.373090917000809],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
85,0,85,[np.float64(-0.42375)],[np.float64(-0.455)],[1],[0],[0],[2.9069775419993675],['target'],85,0,85,0,225.21155804099908,,5,225.20457299999907,225.21155804099908,225.21155804099908,0.010197374998824671,228.1116266659992,[np.float64(-0.42375)],[np.float64(-0.455)],[1],[0],[0],[2.9069775419993675],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
86,0,86,[np.float64(-0.04125)],[np.float64(-0.455)],[1],[0],[0],[2.3290405830011878],['target'],86,0,86,0,228.14132991599763,,10,228.13173916599771,228.14132991599763,228.14132991599763,0.01994849999755388,230.4608257079999,[np.float64(-0.04125)],[np.float64(-0.455)],[1],[0],[0],[2.3290405830011878],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
87,0,87,"[np.float64(-0.0625), np.float64(-0.38125)]","[np.float64(-0.13375), np.float64(-0.08875)]","[1, 1]","[0, 0]","[0, 0]","[3.131863375001558, 3.947931750000862]","[None, 'target']",87,0,87,0,230.48854783299976,,10,230.47918670799845,230.48854783299976,230.48854783299976,0.018197375000454485,234.42716291599936,"[np.float64(-0.0625), np.float64(-0.38125)]","[np.float64(-0.13375), np.float64(-0.08875)]","[1, 1]","[0, 0]","[0, 0]","[3.131863375001558, 3.947931750000862]","[None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
88,0,88,[np.float64(-0.4025)],[np.float64(0.2125)],[1],[0],[0],[1.1978394590005337],['target'],88,0,88,0,234.45557445799932,,10,234.4459626659991,234.45557445799932,234.45557445799932,0.018591041000036057,235.64383979099875,[np.float64(-0.4025)],[np.float64(0.2125)],[1],[0],[0],[1.1978394590005337],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
89,0,89,[np.float64(-0.18)],[np.float64(0.17625)],[1],[0],[0],[3.945964915998047],['target'],89,0,89,0,235.66088937499808,,5,235.65384470799836,235.66088937499808,235.66088937499808,0.009870500001852633,239.5998709159976,[np.float64(-0.18)],[np.float64(0.17625)],[1],[0],[0],[3.945964915998047],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
90,0,90,[np.float64(-0.37625)],[np.float64(-0.33625)],[1],[0],[0],[3.922794457997952],['target'],90,0,90,0,239.63106199999675,,10,239.62149495799895,239.63106199999675,239.63106199999675,0.02146408300177427,243.5443443749973,[np.float64(-0.37625)],[np.float64(-0.33625)],[1],[0],[0],[3.922794457997952],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
91,0,91,"[np.float64(0.02125), np.float64(-0.01125), np.float64(-0.40125)]","[np.float64(-0.04625), np.float64(-0.03125), np.float64(0.47625)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.6708239590006997, 4.319072334001248, 5.363406791999296]","[None, None, 'target']",91,0,91,0,243.57213645799857,,10,243.56268449999698,243.57213645799857,243.57213645799857,0.0181472499971278,248.9261287909976,"[np.float64(0.02125), np.float64(-0.01125), np.float64(-0.40125)]","[np.float64(-0.04625), np.float64(-0.03125), np.float64(0.47625)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.6708239590006997, 4.319072334001248, 5.363406791999296]","[None, None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
92,0,92,[np.float64(0.36375)],[np.float64(0.055)],[1],[0],[0],[1.8829294160022982],['target'],92,0,92,0,248.95408841599783,,10,248.94432087499808,248.95408841599783,248.95408841599783,0.01801470800273819,250.82728920799855,[np.float64(0.36375)],[np.float64(0.055)],[1],[0],[0],[1.8829294160022982],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
93,0,93,[np.float64(0.4975)],[np.float64(-0.42625)],[1],[0],[0],[1.795654083001864],['target'],93,0,93,0,250.84375949999958,,5,250.8372665829993,250.84375949999958,250.84375949999958,0.009836500001256354,252.63297124999735,[np.float64(0.4975)],[np.float64(-0.42625)],[1],[0],[0],[1.795654083001864],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
94,0,94,[np.float64(0.09)],[np.float64(-0.05)],[1],[0],[0],[2.4468422919999284],['target'],94,0,94,0,252.66225758299697,,10,252.65258124999673,252.66225758299697,252.66225758299697,0.019476125002256595,255.099470707999,[np.float64(0.09)],[np.float64(-0.05)],[1],[0],[0],[2.4468422919999284],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
95,0,95,"[np.float64(-0.22375), np.float64(-0.16)]","[np.float64(0.21125), np.float64(0.03125)]","[1, 1]","[0, 0]","[0, 0]","[5.980796042000293, 7.144204042000638]","[None, 'target']",95,0,95,0,255.1281131249998,,10,255.1184320829998,255.1281131249998,255.1281131249998,0.018787249999149935,262.26268145799986,"[np.float64(-0.22375), np.float64(-0.16)]","[np.float64(0.21125), np.float64(0.03125)]","[1, 1]","[0, 0]","[0, 0]","[5.980796042000293, 7.144204042000638]","[None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
96,0,96,[np.float64(0.44125)],[np.float64(0.46)],[1],[0],[0],[2.152253207998001],['target'],96,0,96,0,262.2906088749987,,10,262.2807545409996,262.2906088749987,262.2906088749987,0.01790912500291597,264.4330496659968,[np.float64(0.44125)],[np.float64(0.46)],[1],[0],[0],[2.152253207998001],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
97,0,97,[np.float64(0.345)],[np.float64(0.43625)],[1],[0],[0],[1.798502333000215],['target'],97,0,97,0,264.46088858299845,,10,264.4515685829974,264.46088858299845,264.46088858299845,0.018360041998676024,266.2501172909979,[np.float64(0.345)],[np.float64(0.43625)],[1],[0],[0],[1.798502333000215],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
98,0,98,[np.float64(-0.37375)],[np.float64(-0.3325)],[1],[0],[0],[3.8073522500017134],['target'],98,0,98,0,266.2796528749968,,10,266.26987033299883,266.2796528749968,266.2796528749968,0.01959441699727904,270.0772749159987,[np.float64(-0.37375)],[np.float64(-0.3325)],[1],[0],[0],[3.8073522500017134],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
99,0,99,"[np.float64(-0.0125), np.float64(-0.04875)]","[np.float64(-0.04125), np.float64(0.015)]","[1, 1]","[0, 0]","[0, 0]","[2.0281074169979547, 2.505050499999925]","[None, 'target']",99,0,99,0,270.0947902909975,,5,270.08780637499876,270.0947902909975,270.0947902909975,0.010365666999859968,272.5929183749977,"[np.float64(-0.0125), np.float64(-0.04875)]","[np.float64(-0.04125), np.float64(0.015)]","[1, 1]","[0, 0]","[0, 0]","[2.0281074169979547, 2.505050499999925]","[None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
100,0,100,[np.float64(0.255)],[np.float64(-0.16)],[1],[0],[0],[1.8017395830029272],['target'],100,0,100,0,272.6231096659976,,10,272.6142540410001,272.6231096659976,272.6231096659976,0.021142208999663126,274.41603508299886,[np.float64(0.255)],[np.float64(-0.16)],[1],[0],[0],[1.8017395830029272],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
101,0,101,"[np.float64(0.48625), np.float64(0.3325)]","[np.float64(-0.48125), np.float64(0.445)]","[1, 1]","[0, 0]","[0, 0]","[2.6591895000019576, 3.675660290999076]","[None, 'target']",101,0,101,0,274.4443251249977,,10,274.43454729099903,274.4443251249977,274.4443251249977,0.01835325000138255,278.11025154099843,"[np.float64(0.48625), np.float64(0.3325)]","[np.float64(-0.48125), np.float64(0.445)]","[1, 1]","[0, 0]","[0, 0]","[2.6591895000019576, 3.675660290999076]","[None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
102,0,102,[np.float64(0.04125)],[np.float64(0.465)],[1],[0],[0],[1.961870374998398],['target'],102,0,102,0,278.12799116599854,,5,278.12109083299947,278.12799116599854,278.12799116599854,0.010647125000105007,280.08302145799826,[np.float64(0.04125)],[np.float64(0.465)],[1],[0],[0],[1.961870374998398],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
103,0,103,[np.float64(-0.47125)],[np.float64(-0.0775)],[1],[0],[0],[1.5214532499994675],['target'],103,0,103,0,280.1020852909969,,5,280.0948208749978,280.1020852909969,280.1020852909969,0.011638416999630863,281.6163397079981,[np.float64(-0.47125)],[np.float64(-0.0775)],[1],[0],[0],[1.5214532499994675],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
104,0,104,[np.float64(-0.48375)],[np.float64(0.06375)],[1],[0],[0],[1.693630125002528],['target'],104,0,104,0,281.6483410829969,,10,281.63851441599763,281.6483410829969,281.6483410829969,0.022010708002198953,283.3321886659978,[np.float64(-0.48375)],[np.float64(0.06375)],[1],[0],[0],[1.693630125002528],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
105,0,105,[np.float64(0.12375)],[np.float64(0.1625)],[1],[0],[0],[2.980987250000908],['target'],105,0,105,0,283.360896457998,,10,283.35114899999826,283.360896457998,283.360896457998,0.018789749999996275,286.3321686249983,[np.float64(0.12375)],[np.float64(0.1625)],[1],[0],[0],[2.980987250000908],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
106,0,106,[np.float64(-0.06625)],[np.float64(-0.0875)],[1],[0],[0],[1.599268916001165],['target'],106,0,106,0,286.359425249997,,10,286.3500324159977,286.359425249997,286.359425249997,0.017733000000589527,287.94934904099864,[np.float64(-0.06625)],[np.float64(-0.0875)],[1],[0],[0],[1.599268916001165],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
107,0,107,[np.float64(-0.4225)],[np.float64(0.36625)],[1],[0],[0],[1.7754894999998214],['target'],107,0,107,0,287.97775550000006,,10,287.9681044579993,287.97775550000006,287.97775550000006,0.018598250000650296,289.7436337909967,[np.float64(-0.4225)],[np.float64(0.36625)],[1],[0],[0],[1.7754894999998214],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
108,0,108,[np.float64(-0.425)],[np.float64(-0.3675)],[1],[0],[0],[2.2370942499983357],['target'],108,0,108,0,289.7717151659999,,10,289.76230058299916,289.7717151659999,289.7717151659999,0.018530792000092333,291.99944741599757,[np.float64(-0.425)],[np.float64(-0.3675)],[1],[0],[0],[2.2370942499983357],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
109,0,109,[np.float64(-0.035)],[np.float64(0.395)],[1],[0],[0],[1.2307660000005853],['target'],109,0,109,0,292.0275480409982,,10,292.01805008299925,292.0275480409982,292.0275480409982,0.0184381660001236,293.24885058299697,[np.float64(-0.035)],[np.float64(0.395)],[1],[0],[0],[1.2307660000005853],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
110,0,110,[np.float64(-0.32875)],[np.float64(-0.1325)],[1],[0],[0],[1.1235635839984752],['target'],110,0,110,0,293.26569616599954,,5,293.2589629999966,293.26569616599954,293.26569616599954,0.009979332997318124,294.3825862079975,[np.float64(-0.32875)],[np.float64(-0.1325)],[1],[0],[0],[1.1235635839984752],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
111,0,111,[np.float64(-0.44375)],[np.float64(0.43125)],[1],[0],[0],[1.5033152920004795],['target'],111,0,111,0,294.4023669579983,,5,294.39490470799865,294.4023669579983,294.4023669579983,0.012162957998953061,295.8982871249973,[np.float64(-0.44375)],[np.float64(0.43125)],[1],[0],[0],[1.5033152920004795],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
112,0,112,"[np.float64(-0.4575), np.float64(-0.42)]","[np.float64(0.29), np.float64(0.29125)]","[1, 1]","[0, 0]","[0, 0]","[1.1746801249973942, 1.5908433339973271]","[None, 'target']",112,0,112,0,295.9287425829971,,10,295.91894733299705,295.9287425829971,295.9287425829971,0.020490582999627804,297.5098326249972,"[np.float64(-0.4575), np.float64(-0.42)]","[np.float64(0.29), np.float64(0.29125)]","[1, 1]","[0, 0]","[0, 0]","[1.1746801249973942, 1.5908433339973271]","[None, 'target']",004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
113,0,113,[np.float64(0.2875)],[np.float64(-0.1325)],[1],[0],[0],[1.2471680839989858],['target'],113,0,113,0,297.5273614999969,,5,297.52042416599943,297.5273614999969,297.5273614999969,0.010399333001259947,298.7676607079993,[np.float64(0.2875)],[np.float64(-0.1325)],[1],[0],[0],[1.2471680839989858],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
114,0,114,[np.float64(-0.4625)],[np.float64(0.41375)],[1],[0],[0],[2.0914445420021366],['target'],114,0,114,0,298.79985149999993,,10,298.79002020799817,298.79985149999993,298.79985149999993,0.022195541998371482,300.88149899999917,[np.float64(-0.4625)],[np.float64(0.41375)],[1],[0],[0],[2.0914445420021366],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
115,0,115,[np.float64(0.00875)],[np.float64(-0.08625)],[1],[0],[0],[1.291167958999722],['target'],115,0,115,0,300.8979216659973,,5,300.89119641599973,300.8979216659973,300.8979216659973,0.00956495900027221,302.18242045799707,[np.float64(0.00875)],[np.float64(-0.08625)],[1],[0],[0],[1.291167958999722],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
116,0,116,[np.float64(0.41375)],[np.float64(0.28125)],[1],[0],[0],[2.1743944579975505],['target'],116,0,116,0,302.21225499999855,,10,302.2025288329969,302.21225499999855,302.21225499999855,0.019973583999671973,304.3769757079972,[np.float64(0.41375)],[np.float64(0.28125)],[1],[0],[0],[2.1743944579975505],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
117,0,117,[np.float64(-0.17625)],[np.float64(-0.245)],[1],[0],[0],[1.428377874999569],['target'],117,0,117,0,304.3942940829984,,5,304.387330415997,304.3942940829984,304.3942940829984,0.010187665997364093,305.8157677909985,[np.float64(-0.17625)],[np.float64(-0.245)],[1],[0],[0],[1.428377874999569],['target'],004,001,2025-09-30_11h40.37.131,Visual Search,,2025.1.1,None,2025-09-30 11h40.43.281740 +0530,
