pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,x,12,0,3,x,1,0.28816170801292174,None,3,0,12,0,,,,,29.77842524999869,,29.7738246670051,29.77842524999869,30.772042249998776,30.772042249998776,30.772042249998776,30.772042249998776,30.77690845799225,31.77194612499443,31.77194612499443,32.06159033300355,x,1,0.28816170801292174,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,13,1,3,v,1,0.2988809159869561,None,3,1,13,1,,,,,32.07100424999953,,32.062057292001555,32.07100424999953,33.06077083299169,33.06077083299169,33.06077083299169,33.06077083299169,33.06077083299169,34.06149350000487,34.06149350000487,34.36147683300078,v,1,0.2988809159869561,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,14,2,3,c,1,0.7194671670004027,None,3,2,14,2,,,,,34.37104591699608,,34.36195537500316,34.37104591699608,35.36218333299621,35.36218333299621,35.36218333299621,35.36218333299621,35.36218333299621,36.36161754200293,36.36161754200293,37.09003645800112,c,1,0.7194671670004027,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,15,3,3,z,1,0.26239758300653193,None,3,3,15,3,,,,,37.09931733299163,,37.090851332992315,37.09931733299163,38.08871729200473,38.08871729200473,38.08871729200473,38.08871729200473,38.093876208004076,39.08878654199361,39.08878654199361,39.35672075000184,z,1,0.26239758300653193,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,16,0,4,x,1,0.2808638749993406,None,4,0,16,0,,,,,39.36619591699855,,39.357421958004124,39.36619591699855,40.35530570799892,40.35530570799892,40.35530570799892,40.35530570799892,40.3601881670038,41.355213957998785,41.355213957998785,41.64034275000449,x,1,0.2808638749993406,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,17,1,4,v,1,0.2984654169995338,None,4,1,17,1,,,,,41.65073420800036,,41.641172374991584,41.65073420800036,42.63887187499495,42.63887187499495,42.63887187499495,42.63887187499495,42.64420287500252,43.63850962500146,43.63850962500146,43.939429749996634,v,1,0.2984654169995338,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,18,2,4,c,1,0.30961108300834894,None,4,2,18,2,,,,,43.94368041699636,,43.939803957997356,43.94368041699636,44.92671570800303,44.92671570800303,44.92671570800303,44.92671570800303,44.93848091700056,45.93840887499391,45.93840887499391,46.25601962499786,c,1,0.30961108300834894,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,19,3,4,z,1,0.23769637499935925,None,4,3,19,3,,,,,46.26229499999317,,46.25642579200212,46.26229499999317,47.243191332992865,47.243191332992865,47.243191332992865,47.243191332992865,47.25960658300028,48.244204582995735,48.244204582995735,48.48975395799789,z,1,0.23769637499935925,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,20,0,5,x,1,0.5063738330063643,None,5,0,20,0,,,,,48.49872916699678,,48.49031333299354,48.49872916699678,49.48852341699239,49.48852341699239,49.48852341699239,49.48852341699239,49.493079624997335,50.48841808299767,50.48841808299767,51.006287500000326,x,1,0.5063738330063643,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,21,1,5,v,1,0.5517463339929236,None,5,1,21,1,,,,,51.014555166999344,,51.00677433300007,51.014555166999344,52.00523191699176,52.00523191699176,52.00523191699176,52.00523191699176,52.01115833299991,53.00514708299306,53.00514708299306,53.56100558300386,v,1,0.5517463339929236,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,22,2,5,c,1,0.48261345899663866,None,5,2,22,2,,,,,53.571800958001404,,53.561394207994454,53.571800958001404,54.55985766700178,54.55985766700178,54.55985766700178,54.55985766700178,54.55985766700178,55.559978167002555,55.559978167002555,56.04454737500055,c,1,0.48261345899663866,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,23,3,5,z,1,0.4864757500035921,None,5,3,23,3,,,,,56.05509679199895,,56.04495212499751,56.05509679199895,57.04372620799404,57.04372620799404,57.04372620799404,57.04372620799404,57.04372620799404,58.04404404199158,58.04404404199158,58.53936979199352,z,1,0.4864757500035921,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,24,0,6,x,1,0.615258999998332,None,6,0,24,0,,,,,58.54600200000277,,58.53984479200153,58.54600200000277,59.527282791998005,59.527282791998005,59.527282791998005,59.527282791998005,59.54347033299564,60.538327667003614,60.538327667003614,61.15654587499739,x,1,0.615258999998332,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,25,1,6,v,1,0.32648404099745676,None,6,1,25,1,,,,,61.16117545799352,,61.15709033299936,61.16117545799352,62.155155166998156,62.155155166998156,62.155155166998156,62.155155166998156,62.15968079199956,63.15504349999537,63.15504349999537,63.48952558300516,v,1,0.32648404099745676,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,26,2,6,c,1,0.609811834001448,None,6,2,26,2,,,,,63.4991757079988,,63.49012124999717,63.4991757079988,64.4882687079953,64.4882687079953,64.4882687079953,64.4882687079953,64.49304733300232,65.48855470800481,65.48855470800481,66.10617145799915,c,1,0.609811834001448,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,27,3,6,z,1,0.4933655839995481,None,6,3,27,3,,,,,66.1155865000037,,66.10671700000239,66.1155865000037,67.10493050000514,67.10493050000514,67.10493050000514,67.10493050000514,67.1096636250004,68.10500999999931,68.10500999999931,68.60621533299854,z,1,0.4933655839995481,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,28,0,7,x,1,0.25321370900201146,None,7,0,28,0,,,,,68.61575524999353,,68.60678308299975,68.61575524999353,69.60506116699253,69.60506116699253,69.60506116699253,69.60506116699253,69.61002370799542,70.60498112499772,70.60498112499772,70.86188391699397,x,1,0.25321370900201146,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,29,1,7,v,1,0.42234525000094436,None,7,1,29,1,,,,,70.87134499999229,,70.86240283299412,70.87134499999229,71.86040199999115,71.86040199999115,71.86040199999115,71.86040199999115,71.86040199999115,72.86101595799846,72.86101595799846,73.28993654200167,v,1,0.42234525000094436,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,30,2,7,z,0,0.3660842919925926,None,7,2,30,2,,,,,73.29520245800086,,73.29062862499268,73.29520245800086,74.28839504199277,74.28839504199277,74.28839504199277,74.28839504199277,74.2934484580037,75.28815212499467,75.28815212499467,75.65596054200432,z,0,0.3660842919925926,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,31,3,7,z,1,0.5803420000011101,None,7,3,31,3,,,,,75.6602283329994,,75.65638941699581,75.6602283329994,76.65494358299475,76.65494358299475,76.65494358299475,76.65494358299475,76.65494358299475,77.65484254200419,77.65484254200419,78.23946362499555,z,1,0.5803420000011101,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,32,0,8,x,1,0.26396708299580496,None,8,0,32,0,,,,,78.24353279199568,,78.24008879199391,78.24353279199568,79.23822383300285,79.23822383300285,79.23822383300285,79.23822383300285,79.23822383300285,80.23815733299125,80.23815733299125,80.50616154199815,x,1,0.26396708299580496,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,33,1,8,v,1,0.25618662500346545,None,8,1,33,1,,,,,80.51045954199799,,80.50664870800392,80.51045954199799,81.50488387499354,81.50488387499354,81.50488387499354,81.50488387499354,81.50488387499354,82.50478854199173,82.50478854199173,82.7727164579992,v,1,0.25618662500346545,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,34,2,8,c,1,0.8246091659966623,None,8,2,34,2,,,,,82.78081904200371,,82.7732018329989,82.78081904200371,83.7715419169981,83.7715419169981,83.7715419169981,83.7715419169981,83.77672720799455,84.77144483299344,84.77144483299344,85.60557295799663,c,1,0.8246091659966623,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,35,3,8,z,1,0.25941995899484027,None,8,3,35,3,,,,,85.61189966699749,,85.60594112500257,85.61189966699749,86.5937652499997,86.5937652499997,86.5937652499997,86.5937652499997,86.61064524999529,87.59270583299804,87.59270583299804,87.85551662500075,z,1,0.25941995899484027,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,36,0,9,x,1,0.27069550000305753,None,9,0,36,0,,,,,87.85976479199599,,87.85585116699804,87.85976479199599,88.84343708299275,88.84343708299275,88.84343708299275,88.84343708299275,88.85501033300534,89.84327337499417,89.84327337499417,90.12264045799384,x,1,0.27069550000305753,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,37,1,9,v,1,0.02026937500340864,None,9,1,37,1,,,,,90.13098274999356,,90.12317666699528,90.13098274999356,91.12133820800227,91.12133820800227,91.12133820800227,91.12133820800227,91.12505008299195,92.12152616700041,92.12152616700041,92.14464899999439,v,1,0.02026937500340864,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,38,2,9,c,1,0.4291031249886146,None,9,2,38,2,,,,,92.1538153750007,,92.1451333330042,92.1538153750007,93.14340979199915,93.14340979199915,93.14340979199915,93.14340979199915,93.14340979199915,94.14367700000003,94.14367700000003,94.57757666699763,c,1,0.4291031249886146,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,39,3,9,z,1,0.49835791600344237,None,9,3,39,3,,,,,94.5870733329939,,94.57809579199238,94.5870733329939,95.57646324999223,95.57646324999223,95.57646324999223,95.57646324999223,95.57646324999223,96.57634758300264,96.57634758300264,97.07750899999519,z,1,0.49835791600344237,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,40,0,10,x,1,0.27193245899979956,None,10,0,40,0,,,,,97.08730491700408,,97.07799770799465,97.08730491700408,98.0763510419929,98.0763510419929,98.0763510419929,98.0763510419929,98.0763510419929,99.07660733300145,99.07660733300145,99.35593375000462,x,1,0.27193245899979956,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,41,1,10,v,1,0.21804904099553823,None,10,1,41,1,,,,,99.36487554199994,,99.35657062499376,99.36487554199994,100.35454516699247,100.35454516699247,100.35454516699247,100.35454516699247,100.35916158299369,101.35458124999423,101.35458124999423,101.57749583300028,v,1,0.21804904099553823,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,42,2,10,c,1,0.1842319999996107,None,10,2,42,2,,,,,101.58706412499305,,101.57797583300271,101.58706412499305,102.577048207997,102.577048207997,102.577048207997,102.577048207997,102.577048207997,103.57732495799428,103.57732495799428,103.77281820800272,c,1,0.1842319999996107,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,43,3,10,z,1,0.31328466700506397,None,10,3,43,3,,,,,103.78217925000354,,103.77353937500448,103.78217925000354,104.77131266699871,104.77131266699871,104.77131266699871,104.77131266699871,104.7772066250036,105.7711732500029,105.7711732500029,106.08912304199475,z,1,0.31328466700506397,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,44,0,11,x,1,0.23154470800363924,None,11,0,44,0,,,,,106.09376366699871,,106.08964033299708,106.09376366699871,107.08804837499338,107.08804837499338,107.08804837499338,107.08804837499338,107.08804837499338,108.08798629199737,108.08798629199737,108.32233083300525,x,1,0.23154470800363924,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,45,1,11,v,1,0.21432579099200666,None,11,1,45,1,,,,,108.32702662500378,,108.32285625000077,108.32702662500378,109.32122712499404,109.32122712499404,109.32122712499404,109.32122712499404,109.32598420800059,110.3211372079968,110.3211372079968,110.53938004199881,v,1,0.21432579099200666,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,46,2,11,c,1,0.22940570900391322,None,11,2,46,2,,,,,110.5440807499981,,110.5400425830012,110.5440807499981,111.53789716699976,111.53789716699976,111.53789716699976,111.53789716699976,111.54327670799103,112.53796649999276,112.53796649999276,112.77237320800486,c,1,0.22940570900391322,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,47,3,11,z,1,0.061195125002996065,None,11,3,47,3,,,,,112.7764984999958,,112.77283820799494,112.7764984999958,113.7711309580045,113.7711309580045,113.7711309580045,113.7711309580045,113.7711309580045,114.77122341700306,114.77122341700306,114.83867841699976,z,1,0.061195125002996065,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,48,0,12,x,1,0.1533459159982158,None,12,0,48,0,,,,,114.84299658300006,,114.839018957995,114.84299658300006,115.82648329199583,115.82648329199583,115.82648329199583,115.82648329199583,115.83776704200136,116.82587470799626,116.82587470799626,116.98880949999148,x,1,0.1533459159982158,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,49,1,12,v,1,0.048390541996923275,None,12,1,49,1,,,,,116.99568187499244,,116.98921499999415,116.99568187499244,117.98793724999996,117.98793724999996,117.98793724999996,117.98793724999996,117.99390070799564,118.9878347920021,118.9878347920021,119.03925824999169,v,1,0.048390541996923275,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,50,2,12,c,1,0.2512887080083601,None,12,2,50,2,,,,,119.04348354200192,,119.03971379199356,119.04348354200192,120.03781087500101,120.03781087500101,120.03781087500101,120.03781087500101,120.04193987499457,121.03783162499894,121.03783162499894,121.29234699999506,c,1,0.2512887080083601,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,51,3,12,z,1,0.06323045799217653,None,12,3,51,3,,,,,121.30438379199768,,121.29270700000052,121.30438379199768,122.28784316699603,122.28784316699603,122.28784316699603,122.28784316699603,122.29297224999755,123.28794033300073,123.28794033300073,123.3554410420038,z,1,0.06323045799217653,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,52,0,13,x,1,0.16962458300986327,None,13,0,52,0,,,,,123.35929891699925,,123.35592466700473,123.35929891699925,124.34238383299089,124.34238383299089,124.34238383299089,124.34238383299089,124.3545029169909,125.3543717499997,125.3543717499997,125.5258682499989,x,1,0.16962458300986327,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,53,1,13,v,1,0.2546624999959022,None,13,1,53,1,,,,,125.53780516699771,,125.52618608299235,125.53780516699771,126.52105691700126,126.52105691700126,126.52105691700126,126.52105691700126,126.52574579199427,127.52136116700422,127.52136116700422,127.78863666699908,v,1,0.2546624999959022,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,54,2,13,c,1,0.005133541999384761,None,13,2,54,2,,,,,127.79451104199688,,127.78905416699126,127.79451104199688,128.7749679999979,128.7749679999979,128.7749679999979,128.7749679999979,128.7920844170003,129.78785237499687,129.78785237499687,129.79421795799863,c,1,0.005133541999384761,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,55,3,13,z,1,0.35780412500025705,None,13,3,55,3,,,,,129.80465120800363,,129.7946141249995,129.80465120800363,130.7930219580012,130.7930219580012,130.7930219580012,130.7930219580012,130.7930219580012,131.79303499999514,131.79303499999514,132.15540908300318,z,1,0.35780412500025705,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,56,0,14,x,1,0.2244243750028545,None,14,0,56,0,,,,,132.15949616700527,,132.15581512499193,132.15949616700527,133.1543958330003,133.1543958330003,133.1543958330003,133.1543958330003,133.1543958330003,134.14334404199326,134.14334404199326,134.37198366699158,x,1,0.2244243750028545,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,57,1,14,v,1,0.10945029099821113,None,14,1,57,1,,,,,134.3762478330027,,134.37241887499113,134.3762478330027,135.37093733299116,135.37093733299116,135.37093733299116,135.37093733299116,135.37093733299116,136.35928591700213,136.35928591700213,136.47199900000123,v,1,0.10945029099821113,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,58,2,14,c,1,0.2085018749930896,None,14,2,58,2,,,,,136.47695999999996,,136.47248933299852,136.47695999999996,137.45865291700466,137.45865291700466,137.45865291700466,137.45865291700466,137.4758007920027,138.47093799999857,138.47093799999857,138.68879183300305,c,1,0.2085018749930896,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,59,3,14,z,1,0.22528120799688622,None,14,3,59,3,,,,,138.6962925419939,,138.68927179199818,138.6962925419939,139.68764004200057,139.68764004200057,139.68764004200057,139.68764004200057,139.69270408300508,140.68754699999408,140.68754699999408,140.92202454200014,z,1,0.22528120799688622,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-50,x,60,0,15,x,1,0.19472704200597946,None,15,0,60,0,,,,,140.92829170799814,,140.92245895799715,140.92829170799814,141.9208830419957,141.9208830419957,141.9208830419957,141.9208830419957,141.9260104999994,142.92096841699095,142.92096841699095,143.12212758300302,x,1,0.19472704200597946,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
150,v,61,1,15,v,1,0.05193274999328423,None,15,1,61,1,,,,,143.12531629200384,,143.12248704199737,143.12531629200384,144.1209021669929,144.1209021669929,144.1209021669929,144.1209021669929,144.1209021669929,145.120783958002,145.120783958002,145.17639591699117,v,1,0.05193274999328423,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
50,c,62,2,15,c,1,0.030696334011736326,None,15,2,62,2,,,,,145.18765679199714,,145.17671529199288,145.18765679199714,146.17105579200143,146.17105579200143,146.17105579200143,146.17105579200143,146.1768411249941,147.17106037499616,147.17106037499616,147.2055425419967,c,1,0.030696334011736326,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
-150,z,63,3,15,z,1,0.22216716699767858,None,15,3,63,3,,,,,147.21030758299457,,147.2060925419937,147.21030758299457,148.20420141700015,148.20420141700015,148.20420141700015,148.20420141700015,148.2094429169956,149.20431312499568,149.20431312499568,149.43689929199172,z,1,0.22216716699767858,None,,,,,952509,03,2025-10-02_17h52.05.425,Motor Sequential Learning,,2025.1.1,None,2025-10-02 17h52.13.045488 +0530,
