69.1070 	INFO 	Loaded monitor calibration from ['2025_08_12 08:00']
69.3844 	INFO 	Using renderer 'Apple M2' for graphics
69.3845 	INFO 	OpenGL version supported by driver is 2..
69.4555 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x14fc9b0a0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x14fc9b040>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14fd8f370>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(135.0), np.float64(78.0)], screen=0, size=array([2400, 1600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
69.4556 	EXP 	window1: backgroundImage = ''
69.4556 	EXP 	window1: backgroundFit = 'none'
69.9950 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
69.9950 	EXP 	window1: recordFrameIntervals = False
70.2019 	EXP 	window1: recordFrameIntervals = True
71.0374 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

72.2678 	INFO 	keyboard.Keyboard is using ptb backend.
72.5932 	INFO 	keyboard.Keyboard is using ptb backend.
72.5933 	EXP 	Delay Discounting: status = STARTED
72.6059 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
72.6171 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0413 	EXP 	Imported Conditions for Delay Discounting 100 - Sheet1.csv as conditions, 100 conditions, 3 params
0.0441 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': np.int64(45), 'future_reward': np.int64(72), 'delay': np.int64(55), 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0923 	WARNING 	t of last frame was 81.78ms (=1/12)
0.0923 	EXP 	text: height = np.float64(0.05)
0.0923 	EXP 	text: height = np.float64(0.05)
0.0923 	EXP 	text: height = np.float64(0.05)
0.0923 	EXP 	text: text = 'GBP 45 today or GBP 72 after 55 days'
0.0923 	EXP 	fixation: autoDraw = True
1.0156 	INFO 	Keyboard events cleared
1.0154 	WARNING 	t of last frame was 28.61ms (=1/34)
1.0154 	EXP 	text: autoDraw = True
1.0868 	EXP 	fixation: autoDraw = False
7.2741 	WARNING 	t of last frame was 21.21ms (=1/47)
8.2654 	WARNING 	t of last frame was 21.22ms (=1/47)
15.3024 	EXP 	Device response: <KeyPress from None: t=15.038315333076753, value=t, duration=None>
15.3026 	EXP 	Device response: <KeyPress from None: t=15.038315333076753, value=t, duration=0.12423712492454797>
15.3028 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': np.int64(100), 'future_reward': np.int64(225), 'delay': np.int64(48), 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
15.3431 	DATA 	Keypress: t
15.3474 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
15.3474 	EXP 	fixation: autoDraw = False
15.3474 	EXP 	text: autoDraw = False
15.3474 	EXP 	text: height = np.float64(0.05)
15.3474 	EXP 	text: height = np.float64(0.05)
15.3474 	EXP 	text: height = np.float64(0.05)
15.3474 	EXP 	text: text = 'GBP 100 today or GBP 225 after 48 days'
15.3474 	EXP 	fixation: autoDraw = True
16.2985 	INFO 	Keyboard events cleared
16.2983 	EXP 	text: autoDraw = True
16.3363 	EXP 	fixation: autoDraw = False
22.4327 	EXP 	Device response: <KeyPress from None: t=22.425762583035976, value=t, duration=None>
22.4331 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'reward_today': np.int64(92), 'future_reward': np.int64(140), 'delay': np.int64(165), 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
22.4587 	DATA 	Keypress: t
22.4622 	EXP 	fixation: autoDraw = False
22.4622 	EXP 	text: autoDraw = False
22.4622 	EXP 	text: height = np.float64(0.05)
22.4622 	EXP 	text: height = np.float64(0.05)
22.4622 	EXP 	text: height = np.float64(0.05)
22.4622 	EXP 	text: text = 'GBP 92 today or GBP 140 after 165 days'
22.4622 	EXP 	fixation: autoDraw = True
22.5490 	EXP 	Device response: <KeyPress from None: t=22.425762583035976, value=t, duration=0.11419341596774757>
23.4317 	INFO 	Keyboard events cleared
23.4315 	EXP 	text: autoDraw = True
23.4533 	EXP 	fixation: autoDraw = False
28.4509 	EXP 	Device response: <KeyPress from None: t=28.442389124073088, value=t, duration=None>
28.4519 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'reward_today': np.int64(70), 'future_reward': np.int64(94), 'delay': np.int64(110), 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
28.4710 	DATA 	Keypress: t
28.4745 	EXP 	fixation: autoDraw = False
28.4745 	EXP 	text: autoDraw = False
28.4745 	EXP 	text: height = np.float64(0.05)
28.4745 	EXP 	text: height = np.float64(0.05)
28.4745 	EXP 	text: height = np.float64(0.05)
28.4745 	EXP 	text: text = 'GBP 70 today or GBP 94 after 110 days'
28.4745 	EXP 	fixation: autoDraw = True
28.5659 	EXP 	Device response: <KeyPress from None: t=28.442389124073088, value=t, duration=0.1180009589297697>
29.4482 	INFO 	Keyboard events cleared
29.4481 	EXP 	text: autoDraw = True
29.4692 	EXP 	fixation: autoDraw = False
36.7159 	EXP 	Device response: <KeyPress from None: t=36.71318083303049, value=t, duration=None>
36.7164 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'reward_today': np.int64(78), 'future_reward': np.int64(170), 'delay': np.int64(37), 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
36.7296 	DATA 	Keypress: t
36.7334 	EXP 	fixation: autoDraw = False
36.7334 	EXP 	text: autoDraw = False
36.7334 	EXP 	text: height = np.float64(0.05)
36.7334 	EXP 	text: height = np.float64(0.05)
36.7334 	EXP 	text: height = np.float64(0.05)
36.7334 	EXP 	text: text = 'GBP 78 today or GBP 170 after 37 days'
36.7334 	EXP 	fixation: autoDraw = True
36.8325 	EXP 	Device response: <KeyPress from None: t=36.71318083303049, value=t, duration=0.105929333018139>
37.7149 	INFO 	Keyboard events cleared
37.7147 	EXP 	text: autoDraw = True
37.7313 	EXP 	fixation: autoDraw = False
41.7208 	EXP 	Device response: <KeyPress from None: t=41.7174032490002, value=l, duration=None>
41.7211 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'reward_today': np.int64(49), 'future_reward': np.int64(60), 'delay': np.int64(89), 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
41.7320 	DATA 	Keypress: l
41.7366 	EXP 	fixation: autoDraw = False
41.7366 	EXP 	text: autoDraw = False
41.7366 	EXP 	text: height = np.float64(0.05)
41.7366 	EXP 	text: height = np.float64(0.05)
41.7366 	EXP 	text: height = np.float64(0.05)
41.7366 	EXP 	text: text = 'GBP 49 today or GBP 60 after 89 days'
