reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
118,270,57,73,73,0,l,0.602866290952079,None,0,73,73,99,154.99282724998193,,154.98464799998328,154.99282724998193,155.97841704101302,155.97841704101302,155.98821558296913,156.58977566601243,l,0.602866290952079,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
88,130,155,74,74,0,t,0.4949932500021532,None,0,74,74,38,156.60532845801208,,156.59680962498533,156.60532845801208,157.58817591599654,157.58817591599654,157.59437025000807,158.08998124999925,t,0.4949932500021532,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
53,78,70,75,75,0,t,0.7344497910235077,None,0,75,75,21,158.10719562496524,,158.09743774996605,158.10719562496524,159.08771250001155,159.08771250001155,159.10489529097686,159.8292844159878,t,0.7344497910235077,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
90,135,160,76,76,0,l,0.9240939579904079,None,0,76,76,39,159.8450744159636,,159.83553566597402,159.8450744159636,160.82811670796946,160.82811670796946,160.83790087496163,161.7566763329669,l,0.9240939579904079,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
80,175,38,77,77,0,l,1.024466791015584,None,0,77,77,80,161.77502720797202,,161.76586916600354,161.77502720797202,162.75459470797796,162.75459470797796,162.77123670798028,163.7899863749626,l,1.024466791015584,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
96,150,175,78,78,0,t,1.1839384999475442,None,0,78,78,42,163.80587508296594,,163.79700716596562,163.80587508296594,164.78806383296615,164.78806383296615,164.80468125001062,165.97859120799694,t,1.1839384999475442,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
33,55,30,79,79,0,l,1.3877949579618871,None,0,79,79,13,165.99331275001168,,165.98491520801326,165.99331275001168,166.97827829100424,166.97827829100424,166.98783850000473,168.37271495797904,l,1.3877949579618871,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
56,115,26,80,80,0,l,1.6692571659805253,None,0,80,80,68,168.38885408296483,,168.37949166598264,168.38885408296483,169.37173579097725,169.37173579097725,169.37799274997087,171.0455922909896,l,1.6692571659805253,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
16,32,6,81,81,0,t,1.153940083051566,None,0,81,81,48,171.06201729096938,,171.05233262496768,171.06201729096938,172.0450370410108,172.0450370410108,172.0547534999787,173.2070268749958,t,1.153940083051566,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
18,32,9,82,82,0,t,0.8343741249991581,None,0,82,82,8,173.2241448329878,,173.21526349999476,173.2241448329878,174.2045093330089,174.2045093330089,174.22111270797905,175.04545045801206,t,0.8343741249991581,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
22,44,9,83,83,0,t,1.0847617910476401,None,0,83,83,51,175.0600960829761,,175.0515135829919,175.0600960829761,176.04409008298535,176.04409008298535,176.0546248749597,177.14000129100168,t,1.0847617910476401,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
86,190,41,84,84,0,l,1.258768624975346,None,0,84,84,83,177.15633845800767,,177.1471122080111,177.15633845800767,178.138030541013,178.138030541013,178.15466599998763,179.40579862496816,l,1.258768624975346,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
32,64,14,85,85,0,t,1.1142675410374068,None,0,85,85,56,179.42143566597952,,179.4125377080054,179.42143566597952,180.4044522079639,180.4044522079639,180.4094077500049,181.5232663329807,t,1.1142675410374068,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
67,75,119,86,86,0,t,1.236535417032428,None,0,86,86,5,181.53888624999672,,181.529844707984,181.53888624999672,182.52106008300325,182.52106008300325,182.5378286250052,183.76175399997737,t,1.236535417032428,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
82,115,140,87,87,0,l,0.7160344160511158,None,0,87,87,35,183.7768000829965,,183.76849616598338,183.7768000829965,184.76151779096108,184.76151779096108,184.77129750000313,185.48968070797855,l,0.7160344160511158,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
40,55,62,88,88,0,t,1.2337876670062542,None,0,88,88,3,185.50559029099531,,185.49683954101056,185.50559029099531,186.48778095800662,186.48778095800662,186.50454829097725,187.72870287497062,t,1.2337876670062542,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
48,96,22,89,89,0,t,3.57842279097531,None,0,89,89,64,187.74325399997178,,187.73501499998383,187.74325399997178,188.7273622499779,188.7273622499779,188.73783662496135,192.31175887497375,t,3.57842279097531,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
30,60,13,90,90,0,l,1.5454292909707874,None,0,90,90,55,192.32598829100607,,192.3182439999655,192.32598829100607,193.31100341596175,193.31100341596175,193.32098470797064,194.86162687500473,l,1.5454292909707874,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
76,100,125,91,91,0,t,1.6729293740354478,None,0,91,91,32,194.8758615409606,,194.86753304098966,194.8758615409606,195.8614200410084,195.8614200410084,195.8710234159953,197.53968804096803,t,1.6729293740354478,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
78,105,130,92,92,0,t,1.3838568740175106,None,0,92,92,33,197.55662870797096,,197.54838162497617,197.55662870797096,198.53748312499374,198.53748312499374,198.55439266597386,199.92833258298924,t,1.3838568740175106,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
25,45,16,93,93,0,t,1.4023897079750896,None,0,93,93,10,199.9427465829649,,199.9348534999881,199.9427465829649,200.9277508329833,200.9277508329833,200.93754483299563,202.33974349999335,t,1.4023897079750896,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
36,72,16,94,94,0,t,0.8976995410048403,None,0,94,94,58,202.3553848330048,,202.34691687498707,202.3553848330048,203.33755624998594,203.33755624998594,203.35420108301332,204.23964375001378,t,0.8976995410048403,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
94,145,170,95,95,0,t,1.1114997079712339,None,0,95,95,41,204.2554153749952,,204.24654520797776,204.2554153749952,205.23767962498823,205.23767962498823,205.25456512498204,206.3561517079943,t,1.1114997079712339,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
35,60,35,96,96,0,t,0.6756459579919465,None,0,96,96,14,206.37193754100008,,206.36331604100997,206.37193754100008,207.35436616599327,207.35436616599327,207.3602284999797,208.03881383297266,t,0.6756459579919465,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
18,36,7,97,97,0,t,0.8064180830260739,None,0,97,97,49,208.05368274997454,,208.04587158298818,208.05368274997454,209.0376155829872,209.0376155829872,209.04369199997745,209.85611975000938,t,0.8064180830260739,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
55,80,75,98,98,0,t,0.7088097499799915,None,0,98,98,22,209.8713075830019,,209.86317587498343,209.8713075830019,210.8541324159596,210.8541324159596,210.85962762497365,211.57277695799712,t,0.7088097499799915,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
42,70,50,99,99,0,t,0.6900764160091057,None,0,99,99,17,211.58847008296289,,211.58011654100846,211.58847008296289,212.57086233299924,212.57086233299924,212.57698633300606,213.27240237500519,t,0.6900764160091057,None,p2,001,2025-10-31_16h14.29.838,Delay Discounting,,2025.1.1,None,2025-10-31 16h14.43.727191 +0530,
