reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
26,52,11,10,10,0,l,6.7257504989393055,None,0,10,10,53,65.91023037501145,,65.90393037500326,65.91023037501145,66.88613345799968,66.88613345799968,66.90276675007772,73.61533900001086,l,6.7257504989393055,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
40,80,18,11,11,0,l,4.46294845698867,None,0,11,11,60,73.62606712500565,,73.62025070807431,73.62606712500565,74.6026976670837,74.6026976670837,74.61936970800161,79.07016545801889,l,4.46294845698867,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
62,130,29,12,12,0,l,3.0387482489459217,None,0,12,12,71,79.08107037504669,,79.07429691706784,79.08107037504669,80.06958675000351,80.06958675000351,80.06958675000351,83.11530625005253,l,3.0387482489459217,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
50,100,23,13,13,0,t,2.181931291008368,None,0,13,13,65,83.12601975002326,,83.11987987498287,83.12601975002326,84.11418250005227,84.11418250005227,84.11961129202973,86.29858475003857,t,2.181931291008368,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
27,50,21,14,14,0,t,3.7080370829207823,None,0,14,14,2,86.30964587500785,,86.3037477080943,86.30964587500785,87.29767920798622,87.29767920798622,87.30303466704208,91.01508700009435,t,3.7080370829207823,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
118,270,57,15,15,0,t,4.57534583308734,None,0,15,15,99,91.02537154208403,,91.01969600003213,91.02537154208403,92.00364237499889,92.00364237499889,92.01966650004033,96.58201250003185,t,4.57534583308734,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
44,88,20,16,16,0,t,6.391443290980533,None,0,16,16,62,96.598710417049,,96.58947016706225,96.598710417049,97.58089991705492,97.58089991705492,97.59751645801589,103.98187429201789,t,6.391443290980533,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
92,205,44,17,17,0,l,3.209781456971541,None,0,17,17,86,103.99258662504144,,103.98631687508896,103.99258662504144,104.98080104205292,104.98080104205292,104.98491470806766,108.19876158307306,l,3.209781456971541,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
90,135,160,18,18,0,t,2.6967878319555894,None,0,18,18,39,108.21432554197963,,108.20493474998511,108.21432554197963,109.19747716700658,109.19747716700658,109.20227866701316,111.89830958307721,t,2.6967878319555894,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
55,80,75,19,19,0,t,3.670626583043486,None,0,19,19,22,111.9067348750541,,111.90300420799758,111.9067348750541,112.8972570829792,112.8972570829792,112.90183262503706,116.56938241701573,t,3.670626583043486,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
82,180,39,20,20,0,l,2.543583665974438,None,0,20,20,81,116.57967816700693,,116.57341137505136,116.57967816700693,117.56393875007052,117.56393875007052,117.56928145803977,120.1148207919905,l,2.543583665974438,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
34,68,15,21,21,0,t,3.1103705829009414,None,0,21,21,57,120.12611929199193,,120.12000395799987,120.12611929199193,121.10208824998699,121.10208824998699,121.11801433307119,124.2145992500009,t,3.1103705829009414,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
53,78,70,22,22,0,t,1.6877141250297427,None,0,22,22,21,124.22502620809246,,124.21891216700897,124.22502620809246,125.20270350005012,125.20270350005012,125.21932200004812,126.89795204205438,t,1.6877141250297427,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
22,44,9,23,23,0,l,2.9445949159562588,None,0,23,23,51,126.90832275000867,,126.90240933303721,126.90832275000867,127.8856178750284,127.8856178750284,127.90259558300022,130.8314461670816,l,2.9445949159562588,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
86,125,150,24,24,0,t,1.7578325000358745,None,0,24,24,37,130.84277233306784,,130.83659520803485,130.84277233306784,131.81837054202333,131.81837054202333,131.83571270806715,133.58152370806783,t,1.7578325000358745,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
88,195,42,25,25,0,l,3.6576222910080105,None,0,25,25,84,133.59373791702092,,133.58695174998138,133.59373791702092,134.56849220802542,134.56849220802542,134.58568104205187,138.23135008302052,l,3.6576222910080105,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
28,48,20,26,26,0,t,2.6179947489872575,None,0,26,26,11,138.2426629170077,,138.2366625830764,138.2426629170077,139.21875837503467,139.21875837503467,139.23477850004565,141.84779899998102,t,2.6179947489872575,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
42,70,50,27,27,0,t,9.945335333002731,None,0,27,27,17,141.85850620805286,,141.85253625002224,141.85850620805286,142.84697750001214,142.84697750001214,142.8511458330322,152.79819941706955,t,9.945335333002731,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
90,200,43,28,28,0,l,5.284203500021249,None,0,28,28,85,152.8136235420825,,152.80431375000626,152.8136235420825,153.7969354169909,153.7969354169909,153.80245725007262,159.08695541706402,l,5.284203500021249,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
112,255,54,29,29,0,l,8.276829833048396,None,0,29,29,96,159.10193912498653,,159.09283158299513,159.10193912498653,160.08501287503168,160.08501287503168,160.09702250000555,168.36461858300027,l,8.276829833048396,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
30,52,25,30,30,0,t,4.209481706959195,None,0,30,30,12,168.38043895806186,,168.3710317920195,168.38043895806186,169.36353166704066,169.36353166704066,169.36903270799667,173.5810416250024,t,4.209481706959195,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
20,40,8,31,31,0,t,1.1707858740119264,None,0,31,31,50,173.59160341706593,,173.58541766705457,173.59160341706593,174.56888312508818,174.56888312508818,174.58503725007176,175.74773141706828,t,1.1707858740119264,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
104,235,50,32,32,0,t,2.007840665988624,None,0,32,32,92,175.75931395799853,,175.75290191709064,175.75931395799853,176.7468224579934,176.7468224579934,176.75118116708472,178.7643439579988,t,2.007840665988624,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
84,120,145,33,33,0,t,2.2040382080012932,None,0,33,33,36,178.7759780830238,,178.76962137501687,178.7759780830238,179.76351904205512,179.76351904205512,179.76899641705677,181.96944366698153,t,2.2040382080012932,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
78,105,130,34,34,0,t,1.6017112910049036,None,0,34,34,33,181.97898050001822,,181.97328266699333,181.97898050001822,182.96859966707416,182.96859966707416,182.96859966707416,184.58095645799767,t,1.6017112910049036,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
74,98,120,35,35,0,t,1.465715123922564,None,0,35,35,31,184.5916179580381,,184.585847291979,184.5916179580381,185.56861362501513,185.56861362501513,185.585417333059,187.03608887502924,t,1.465715123922564,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
58,120,27,36,36,0,l,1.967181415995583,None,0,36,36,69,187.0456242080545,,187.04007125005592,187.0456242080545,188.03412341699004,188.03412341699004,188.03412341699004,190.01422825001646,l,1.967181415995583,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
70,150,33,37,37,0,t,4.781190583016723,None,0,37,37,75,190.0245545830112,,190.01893479202408,190.0245545830112,191.00239583302755,191.00239583302755,191.01845387509093,195.78489012503996,t,4.781190583016723,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
18,36,7,38,38,0,l,1.5632549579022452,None,0,38,38,49,195.79548091709148,,195.78916120808572,195.79548091709148,196.77991516701877,196.77991516701877,196.78503516700584,198.34695791709237,l,1.5632549579022452,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
64,135,30,39,39,0,t,2.948706124094315,None,0,39,39,72,198.35626033309381,,198.35078058298677,198.35626033309381,199.3344453329919,199.3344453329919,199.3510226670187,202.2847941670334,t,2.948706124094315,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
10,20,3,40,40,0,l,2.817914583021775,None,0,40,40,45,202.29537125001661,,202.28915787499864,202.29537125001661,203.2801094580209,203.2801094580209,203.28543420799542,206.10143491707277,l,2.817914583021775,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
78,80,162,41,41,0,t,1.6807321239029989,None,0,41,41,6,206.1120787920663,,206.1053823750699,206.1120787920663,207.0964047079906,207.0964047079906,207.10070725006517,208.7810017920565,t,1.6807321239029989,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
80,110,135,42,42,0,t,2.361054206965491,None,0,42,42,34,208.79144333302975,,208.78565904207062,208.79144333302975,209.77994675002992,209.77994675002992,209.78427095804363,212.14707270800136,t,2.361054206965491,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
36,72,16,43,43,0,t,1.8163737489376217,None,0,43,43,58,212.15686933300458,,212.15120145806577,212.15686933300458,213.13446004199795,213.13446004199795,213.1503695420688,214.95256250002421,t,1.8163737489376217,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
80,175,38,44,44,0,t,2.963447832968086,None,0,44,44,80,214.96335575007834,,214.95711125002708,214.96335575007834,215.95139029202983,215.95139029202983,215.95139029202983,218.9191160830669,t,2.963447832968086,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
84,185,40,45,45,0,l,4.190390498959459,None,0,45,45,82,218.92941099999007,,218.92332929198164,218.92941099999007,219.9175331670558,219.9175331670558,219.9175331670558,224.11357275000773,l,4.190390498959459,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
67,75,119,46,46,0,t,1.9316645410144702,None,0,46,46,5,224.12324458302464,,224.1175640419824,224.12324458302464,225.10074137500487,225.10074137500487,225.11824300000444,227.0337801250862,t,1.9316645410144702,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
40,55,62,47,47,0,t,2.0628389990888536,None,0,47,47,3,227.0463978330372,,227.03747733298223,227.0463978330372,228.02963370806538,228.02963370806538,228.03361858299468,230.09706941701006,t,2.0628389990888536,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
106,240,51,48,48,0,l,3.3602593319956213,None,0,48,48,93,230.1075788330054,,230.10129420808516,230.1075788330054,231.08455454208888,231.08455454208888,231.1013727079844,234.4471021250356,l,3.3602593319956213,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
33,55,30,49,49,0,t,9.304915665998124,None,0,49,49,13,234.45839866704773,,234.45214633306023,234.45839866704773,235.43430395808537,235.43430395808537,235.45114608306903,244.74676833301783,t,9.304915665998124,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
96,150,175,50,50,0,t,21.15527666604612,None,0,50,50,42,244.75649487506598,,244.75069279200397,244.75649487506598,245.73472354200203,245.73472354200203,245.7513882080093,266.8971989580896,t,21.15527666604612,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
76,165,36,51,51,0,l,6.083814457990229,None,0,51,51,78,266.9078261250397,,266.9014907500241,266.9078261250397,267.8960093330825,267.8960093330825,267.90132937498856,273.9846741250949,l,6.083814457990229,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
100,160,185,52,52,0,t,2.9212485409807414,None,0,52,52,44,273.99515954207163,,273.9888872919837,273.99515954207163,274.9791582500329,274.9791582500329,274.983284917078,277.91310566698667,t,2.9212485409807414,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
37,65,40,53,53,0,t,4.899458165979013,None,0,53,53,15,277.92282775009517,,277.91731437505223,277.92282775009517,278.9009972080821,278.9009972080821,278.91766875004396,283.81314637500327,t,4.899458165979013,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
39,68,45,54,54,0,t,1.530930707929656,None,0,54,54,16,283.8236874580616,,283.8174640419893,283.8236874580616,284.8001547920285,284.8001547920285,284.8177060420858,286.3349333750084,t,1.530930707929656,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
11,30,7,55,55,0,l,3.042832499020733,None,0,55,55,0,286.345945707988,,286.3398059580941,286.345945707988,287.3292601670837,287.3292601670837,287.3336968750227,290.3799265830312,l,3.042832499020733,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
52,105,24,56,56,0,l,7.854320665937848,None,0,56,56,66,290.3900184170343,,290.3840374170104,290.3900184170343,291.3791320830351,291.3791320830351,291.3837991670007,299.2466730000451,l,7.854320665937848,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
16,32,6,57,57,0,l,2.9034595830598846,None,0,57,57,48,299.25848466705065,,299.25196870800573,299.25848466705065,300.245580125018,300.245580125018,300.24956791708246,303.15178304200526,l,2.9034595830598846,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
94,210,45,58,58,0,t,5.44555595703423,None,0,58,58,87,303.1620409170864,,303.15612816705834,303.1620409170864,304.14978325006086,304.14978325006086,304.14978325006086,309.60070137504954,t,5.44555595703423,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
50,76,65,59,59,0,t,3.518607540987432,None,0,59,59,20,309.6110780420713,,309.6045311250491,309.6110780420713,310.6007525000023,310.6007525000023,310.6007525000023,314.1298907500459,t,3.518607540987432,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
20,38,12,60,60,0,l,9.282985082012601,None,0,60,60,9,314.1415500000585,,314.1351605420932,314.1415500000585,315.12880287505686,315.12880287505686,315.1328538750531,324.41261833300814,l,9.282985082012601,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
32,64,14,61,61,0,l,2.829808874055743,None,0,61,61,56,324.41894570807926,,324.4160340829985,324.41894570807926,325.39967966708355,325.39967966708355,325.41719058307353,328.23499729204923,l,2.829808874055743,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
28,56,12,62,62,0,l,1.9255077500129119,None,0,62,62,54,328.26225337502547,,328.239425458014,328.26225337502547,329.23393595800735,329.23393595800735,329.25059020798653,331.163186000078,l,1.9255077500129119,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
96,215,46,63,63,0,l,3.3208608750719577,None,0,63,63,88,331.17456295806915,,331.1686448750552,331.17456295806915,332.1619402500801,332.1619402500801,332.1669619580498,335.4839648330817,l,3.3208608750719577,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
42,84,19,64,64,0,l,4.648430999950506,None,0,64,64,61,335.4949592080666,,335.4883792500477,335.4949592080666,336.47873633308336,336.47873633308336,336.4837627080269,341.1297698750859,l,4.648430999950506,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
88,130,155,65,65,0,t,3.570536916027777,None,0,65,65,38,341.14166070800275,,341.1350166670745,341.14166070800275,342.12875770800747,342.12875770800747,342.13315191701986,345.7015073749935,t,3.570536916027777,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
14,28,5,66,66,0,l,4.6832452500239015,None,0,66,66,47,345.7115281249862,,345.7056667080615,345.7115281249862,346.69968291698024,346.69968291698024,346.69968291698024,351.3845998750767,l,4.6832452500239015,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
62,86,90,67,67,0,t,3.2867163319606334,None,0,67,67,25,351.3952126670629,,351.38931745802984,351.3952126670629,352.3836814999813,352.3836814999813,352.3836814999813,355.6794555829838,t,3.2867163319606334,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
68,92,105,68,68,0,t,4.239883832982741,None,0,68,68,28,355.69025662506465,,355.6838825830491,355.69025662506465,356.68536995805334,356.68536995805334,356.6950868330896,360.9294883750845,t,4.239883832982741,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
12,24,4,69,69,0,l,3.5070710820145905,None,0,69,69,46,360.941166582983,,360.9346208750503,360.941166582983,361.92838091705926,361.92838091705926,361.93347537505906,365.44617787504103,l,3.5070710820145905,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
66,140,31,70,70,0,t,2.473918248899281,None,0,70,70,73,365.45683283300605,,365.45093620801345,365.45683283300605,366.44510120805353,366.44510120805353,366.45007041702047,368.9293588750297,t,2.473918248899281,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
108,245,52,71,71,0,l,3.2967100410023704,None,0,71,71,94,368.9400488330284,,368.93425816704985,368.9400488330284,369.9283122920897,369.9283122920897,369.93245404202025,373.2293064580299,l,3.2967100410023704,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
76,100,125,72,72,0,t,2.0445492080179974,None,0,72,72,32,373.23976433300413,,373.2342148750322,373.23976433300413,374.22864054201636,374.22864054201636,374.2327343750512,376.27898104209453,t,2.0445492080179974,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
64,88,95,73,73,0,t,1.6829645410180092,None,0,73,73,26,376.2891532080248,,376.283466916997,376.2891532080248,377.26585891703144,377.26585891703144,377.2824798329966,378.96231175004505,t,1.6829645410180092,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
46,92,21,74,74,0,t,5.726099416031502,None,0,74,74,63,378.97306533309165,,378.9666754170321,378.97306533309165,379.94938162504695,379.94938162504695,379.96596000005957,385.6788681250764,t,5.726099416031502,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
58,82,80,75,75,0,t,2.252439583069645,None,0,75,75,23,385.6893377500819,,385.68307925004046,385.6893377500819,386.66639879206195,386.66639879206195,386.6834709170507,388.92864633305,t,2.252439583069645,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
30,60,13,76,76,0,l,2.4308168329298496,None,0,76,76,55,388.938812916982,,388.9328697080491,388.938812916982,389.91668941709213,389.91668941709213,389.9336655830266,392.3498154170811,l,2.4308168329298496,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
72,155,34,77,77,0,l,3.7306720830965787,None,0,77,77,76,392.36029508302454,,392.35375320806634,392.36029508302454,393.3448457920458,393.3448457920458,393.35029391699936,397.0794051249977,l,3.7306720830965787,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
18,32,9,78,78,0,l,2.78727683192119,None,0,78,78,8,397.09104654204566,,397.08528445800766,397.09104654204566,398.07807866705116,398.07807866705116,398.082523833029,400.86662558303215,l,2.78727683192119,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
47,74,60,79,79,0,t,4.351681708008982,None,0,79,79,19,400.8769227920566,,400.8706741670612,400.8769227920566,401.86049345799256,401.86049345799256,401.86573420802597,406.2174621250015,t,4.351681708008982,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
72,96,115,80,80,0,t,4.733358456986025,None,0,80,80,30,406.2447989170905,,406.2217715419829,406.2447989170905,407.2166365830926,407.2166365830926,407.2324772500433,411.96149841707665,t,4.733358456986025,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
98,220,47,81,81,0,l,4.536221208050847,None,0,81,81,89,411.9730843330035,,411.96646541706286,411.9730843330035,412.9496925830608,412.9496925830608,412.9656730419956,417.4951108749956,l,4.536221208050847,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
24,48,10,82,82,0,l,4.3001594570232555,None,0,82,82,52,417.5054065830773,,417.4993328329874,417.5054065830773,418.48273879208136,418.48273879208136,418.4989080000669,422.78370212507434,l,4.3001594570232555,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
60,125,28,83,83,0,l,6.029357040999457,None,0,83,83,70,422.7936848750105,,422.7878950830782,422.7936848750105,423.7833427080186,423.7833427080186,423.7833427080186,429.81731250009034,l,6.029357040999457,None,428609,001,2025-11-06_11h22.23.591,Delay Discounting,,2025.1.1,None,2025-11-06 11h23.11.890236 +0530,
