image_name,condition,thisN,thisTrialN,thisRepN,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.time,mouse_resp.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_instructions.started,text_2.started,key_resp.started,intro_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,fixation.started,stim_image.started,fixation.stopped,stim_image.stopped,text.started,remember_box.started,familiar_box.started,forgotten_box.started,remember_text.started,familiar_text.started,forgotten_text.started,mouse_resp.started,trial.stopped,response_label,response_code,trials.mouse_resp.x,trials.mouse_resp.y,trials.mouse_resp.leftButton,trials.mouse_resp.midButton,trials.mouse_resp.rightButton,trials.mouse_resp.time,trials.mouse_resp.clicked_name,end_thanks.started,thanks.started,thanks.stopped,end_thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Statue 2.jpg,new,11,11,0,[np.float64(0.3368200836820084)],[np.float64(-0.29916317991631797)],[1],[0],[0],[0.6338085419265553],['forgotten_box'],0,11,11,59,68.53528487496078,,,,,,,,,68.53130216605496,68.53528487496078,69.51501658302732,69.53038166603073,72.51840966602322,72.51840966602322,72.51840966602322,72.51840966602322,72.51840966602322,72.51840966602322,72.51840966602322,72.51840966602322,4.001572625013068,73.16039854101837,Forgotten,1,[np.float64(0.3368200836820084)],[np.float64(-0.29916317991631797)],[1],[0],[0],[0.6338085419265553],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Garbage dump 2.jpg,new,12,12,0,[np.float64(0.043933054393305436)],[np.float64(-0.2803347280334728)],[1],[0],[0],[0.6218690420500934],['familiar_box'],0,12,12,66,73.47717562504113,,,,,,,,,73.47302758297883,73.47717562504113,74.46532325004227,74.47437179100234,77.46827454096638,77.46827454096638,77.46827454096638,77.46827454096638,77.46827454096638,77.46827454096638,77.46827454096638,77.46827454096638,4.003166708047502,78.09057891601697,Familiar,2,[np.float64(0.043933054393305436)],[np.float64(-0.2803347280334728)],[1],[0],[0],[0.6218690420500934],['familiar_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Bloody knife 1.jpg,new,13,13,0,[np.float64(0.2730125523012552)],[np.float64(-0.2897489539748954)],[1],[0],[0],[0.9829729580087587],['forgotten_box'],0,13,13,54,78.40697195800021,,,,,,,,,78.4027732500108,78.40697195800021,79.39108270802535,79.39744225004688,82.3800743749598,82.38963266601786,82.38963266601786,82.38963266601786,82.38963266601786,82.38963266601786,82.38963266601786,82.38963266601786,4.003296207985841,83.38143812504131,Forgotten,1,[np.float64(0.2730125523012552)],[np.float64(-0.2897489539748954)],[1],[0],[0],[0.9829729580087587],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Cockroach 1.jpg,old,14,14,0,[np.float64(0.2803347280334728)],[np.float64(-0.2897489539748954)],[1],[0],[0],[8.249702166998759],['forgotten_box'],0,14,14,25,83.70214154093992,,,,,,,,,83.6982310829917,83.70214154093992,84.68155562505126,84.69607691594865,87.68491187505424,87.68491187505424,87.68491187505424,87.68491187505424,87.68491187505424,87.68491187505424,87.68491187505424,87.68491187505424,4.0020645839395,95.9432781659998,Forgotten,1,[np.float64(0.2803347280334728)],[np.float64(-0.2897489539748954)],[1],[0],[0],[8.249702166998759],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Feces 1.jpg,new,15,15,0,[np.float64(0.28870292887029286)],[np.float64(-0.2834728033472803)],[1],[0],[0],[0.7745687909191474],['forgotten_box'],0,15,15,55,96.26040979102254,,,,,,,,,96.25634416600224,96.26040979102254,97.24092312494759,97.25783637503628,100.22910258302,100.25155408296268,100.25155408296268,100.25155408296268,100.25155408296268,100.25155408296268,100.25155408296268,100.25155408296268,4.003433624980971,101.02656949998345,Forgotten,1,[np.float64(0.28870292887029286)],[np.float64(-0.2834728033472803)],[1],[0],[0],[0.7745687909191474],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
School 1.jpg,old,16,16,0,[np.float64(0.09414225941422594)],[np.float64(-0.29916317991631797)],[1],[0],[0],[0.4224335829494521],['familiar_box'],0,16,16,11,101.35221725003794,,,,,,,,,101.34811625001021,101.35221725003794,102.33137741603423,102.34656904102303,105.33335087494925,105.33335087494925,105.33335087494925,105.33335087494925,105.33335087494925,105.33335087494925,105.33335087494925,105.33335087494925,4.001568333012983,105.76532137498725,Familiar,2,[np.float64(0.09414225941422594)],[np.float64(-0.29916317991631797)],[1],[0],[0],[0.4224335829494521],['familiar_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Plane crash 3.jpg,old,17,17,0,[np.float64(-0.252092050209205)],[np.float64(-0.28556485355648537)],[1],[0],[0],[0.8065163340652362],['remember_box'],0,17,17,41,106.08537241595332,,,,,,,,,106.08140783302952,106.08537241595332,107.06535699998494,107.07839254103601,110.06759845803026,110.06759845803026,110.06759845803026,110.06759845803026,110.06759845803026,110.06759845803026,110.06759845803026,110.06759845803026,4.01683012500871,110.89805137494113,Remembered,3,[np.float64(-0.252092050209205)],[np.float64(-0.28556485355648537)],[1],[0],[0],[0.8065163340652362],['remember_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Performance 2.jpg,old,18,18,0,[np.float64(0.08158995815899582)],[np.float64(-0.29916317991631797)],[1],[0],[0],[1.9206337919458747],['familiar_box'],0,18,18,44,111.21943933295552,,,,,,,,,111.21534012502525,111.21943933295552,112.19869174994528,112.21134170796722,115.20127099996898,115.20127099996898,115.20127099996898,115.20127099996898,115.20127099996898,115.20127099996898,115.20127099996898,115.20127099996898,4.001673457911238,117.13008083298337,Familiar,2,[np.float64(0.08158995815899582)],[np.float64(-0.29916317991631797)],[1],[0],[0],[1.9206337919458747],['familiar_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Prison 2.jpg,new,19,19,0,[np.float64(0.29811715481171547)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.32463729195296764],['forgotten_box'],0,19,19,56,117.45106133294757,,,,,,,,,117.4470400409773,117.45106133294757,118.43157004099339,118.44463275000453,121.43380312505178,121.43380312505178,121.43380312505178,121.43380312505178,121.43380312505178,121.43380312505178,121.43380312505178,121.43380312505178,4.000011582975276,121.76575945795048,Forgotten,1,[np.float64(0.29811715481171547)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.32463729195296764],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Rocks 1.jpg,new,20,20,0,[np.float64(0.29811715481171547)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.4325096250977367],['forgotten_box'],0,20,20,58,122.08481704094447,,,,,,,,,122.08072812494356,122.08481704094447,123.06448141601868,123.07885883294512,126.06751812505536,126.06751812505536,126.06751812505536,126.06751812505536,126.06751812505536,126.06751812505536,126.06751812505536,126.06751812505536,4.002168167033233,126.50809320795815,Forgotten,1,[np.float64(0.29811715481171547)],[np.float64(-0.30962343096234307)],[1],[0],[0],[0.4325096250977367],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Car 1.jpg,old,21,21,0,[np.float64(-0.2604602510460251)],[np.float64(-0.303347280334728)],[1],[0],[0],[0.5447122079785913],['remember_box'],0,21,21,23,126.82276437501423,,,,,,,,,126.81881349999458,126.82276437501423,127.80721287499182,127.81347341602668,130.79697833303362,130.8059211249929,130.8059211249929,130.8059211249929,130.8059211249929,130.8059211249929,130.8059211249929,130.8059211249929,4.000196167035028,131.35808416595683,Remembered,3,[np.float64(-0.2604602510460251)],[np.float64(-0.303347280334728)],[1],[0],[0],[0.5447122079785913],['remember_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Dirt 1.jpg,old,22,22,0,[np.float64(-0.2615062761506276)],[np.float64(-0.29811715481171547)],[1],[0],[0],[0.28535354195628315],['remember_box'],0,22,22,37,131.67492029094137,,,,,,,,,131.67105358303525,131.67492029094137,132.6573364159558,132.6639585410012,135.6451995410025,135.65581087500323,135.65581087500323,135.65581087500323,135.65581087500323,135.65581087500323,135.65581087500323,135.65581087500323,4.000437541981228,135.94868445803877,Remembered,3,[np.float64(-0.2615062761506276)],[np.float64(-0.29811715481171547)],[1],[0],[0],[0.28535354195628315],['remember_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Severed finger 1.jpg,old,23,23,0,[np.float64(-0.26359832635983266)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.4854670000495389],['remember_box'],0,23,23,2,136.26748487504665,,,,,,,,,136.26364620798267,136.26748487504665,137.24857162497938,137.26109725004062,140.2503388329642,140.2503388329642,140.2503388329642,140.2503388329642,140.2503388329642,140.2503388329642,140.2503388329642,140.2503388329642,3.9998190829064697,140.74297454103362,Remembered,3,[np.float64(-0.26359832635983266)],[np.float64(-0.29707112970711297)],[1],[0],[0],[0.4854670000495389],['remember_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Explosion 5.jpg,new,24,24,0,[np.float64(0.15481171548117154)],[np.float64(-0.3002092050209205)],[1],[0],[0],[2.415268416982144],['familiar_box'],0,24,24,67,141.05792033299804,,,,,,,,,141.05384549999144,141.05792033299804,142.04726008302532,142.04726008302532,145.0490426659817,145.0490426659817,145.0490426659817,145.0490426659817,145.0490426659817,145.0490426659817,145.0490426659817,145.0490426659817,4.001245583058335,147.46471433294937,Familiar,2,[np.float64(0.15481171548117154)],[np.float64(-0.3002092050209205)],[1],[0],[0],[2.415268416982144],['familiar_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Jail 1.jpg,new,25,25,0,[np.float64(0.3054393305439331)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.5180530829820782],['forgotten_box'],0,25,25,68,147.78537966602016,,,,,,,,,147.7813199160155,147.78537966602016,148.76453829102684,148.77972604101524,151.76787962496746,151.76787962496746,151.76787962496746,151.76787962496746,151.76787962496746,151.76787962496746,151.76787962496746,151.76787962496746,4.001204832922667,152.29356287501287,Forgotten,1,[np.float64(0.3054393305439331)],[np.float64(-0.3054393305439331)],[1],[0],[0],[0.5180530829820782],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Dog attack 3.jpg,old,26,26,0,[np.float64(0.0020920502092050207)],[np.float64(-0.3127615062761506)],[1],[0],[0],[1.424644749960862],['familiar_box'],0,26,26,27,152.61046050000004,,,,,,,,,152.60635408305097,152.61046050000004,153.5968562909402,153.60681399994064,156.6004469159525,156.6004469159525,156.6004469159525,156.6004469159525,156.6004469159525,156.6004469159525,156.6004469159525,156.6004469159525,4.002334458986297,158.02551191602834,Familiar,2,[np.float64(0.0020920502092050207)],[np.float64(-0.3127615062761506)],[1],[0],[0],[1.424644749960862],['familiar_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Bubble 2.jpg,old,27,27,0,[np.float64(0.0020920502092050207)],[np.float64(-0.3127615062761506)],[1],[0],[0],[3.2804617499932647],['familiar_box'],0,27,27,22,158.34080479096156,,,,,,,,,158.33725374995265,158.34080479096156,159.323659665999,159.33014737500343,162.31237608299125,162.33375975000672,162.33375975000672,162.33375975000672,162.33375975000672,162.33375975000672,162.33375975000672,162.33375975000672,4.003791333991103,165.6146532499697,Familiar,2,[np.float64(0.0020920502092050207)],[np.float64(-0.3127615062761506)],[1],[0],[0],[3.2804617499932647],['familiar_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Street 3.jpg,new,28,28,0,[np.float64(0.3169456066945607)],[np.float64(-0.3410041841004184)],[1],[0],[0],[0.3525387499248609],['forgotten_box'],0,28,28,71,165.93475670798216,,,,,,,,,165.93070670799352,165.93475670798216,166.91408229095396,166.9286545830546,169.90703591599595,169.91655900003389,169.91655900003389,169.91655900003389,169.91655900003389,169.91655900003389,169.91655900003389,169.91655900003389,4.016400582971983,170.29292962502223,Forgotten,1,[np.float64(0.3169456066945607)],[np.float64(-0.3410041841004184)],[1],[0],[0],[0.3525387499248609],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Shark 8.jpg,old,29,29,0,[np.float64(0.3169456066945607)],[np.float64(-0.34205020920502094)],[1],[0],[0],[0.3581916670082137],['forgotten_box'],0,29,29,30,170.60990170796867,,,,,,,,,170.6059367499547,170.60990170796867,171.59726995800156,171.60691129101906,174.59016937494744,174.600176790962,174.600176790962,174.600176790962,174.600176790962,174.600176790962,174.600176790962,174.600176790962,4.0024925420293584,174.95890099997632,Forgotten,1,[np.float64(0.3169456066945607)],[np.float64(-0.34205020920502094)],[1],[0],[0],[0.3581916670082137],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Orangutan 1.jpg,old,30,30,0,[np.float64(-0.25)],[np.float64(-0.3158995815899582)],[1],[0],[0],[0.6765050829853863],['remember_box'],0,30,30,34,175.2750931660412,,,,,,,,,175.27093550004065,175.2750931660412,176.26453945797402,176.27361470798496,179.26631199999247,179.26631199999247,179.26631199999247,179.26631199999247,179.26631199999247,179.26631199999247,179.26631199999247,179.26631199999247,4.002426165970974,179.94331304100342,Remembered,3,[np.float64(-0.25)],[np.float64(-0.3158995815899582)],[1],[0],[0],[0.6765050829853863],['remember_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Car accident 2.jpg,old,31,31,0,[np.float64(-0.05230125523012552)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.43090337503235787],['familiar_box'],0,31,31,14,180.2586776659591,,,,,,,,,180.2549382080324,180.2586776659591,181.24757224996574,181.25680270802695,184.2496353329625,184.2496353329625,184.2496353329625,184.2496353329625,184.2496353329625,184.2496353329625,184.2496353329625,184.2496353329625,4.0016256250673905,184.68098483304493,Familiar,2,[np.float64(-0.05230125523012552)],[np.float64(-0.3075313807531381)],[1],[0],[0],[0.43090337503235787],['familiar_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Gun 5.jpg,old,32,32,0,[np.float64(0.28661087866108786)],[np.float64(-0.3169456066945607)],[1],[0],[0],[0.316597625031136],['forgotten_box'],0,32,32,17,185.00115925003774,,,,,,,,,184.99713595805224,185.00115925003774,185.9809877499938,185.99598991603125,188.97334195801523,188.98273325001355,188.98273325001355,188.98273325001355,188.98273325001355,188.98273325001355,188.98273325001355,188.98273325001355,4.016231167013757,189.32333766599186,Forgotten,1,[np.float64(0.28661087866108786)],[np.float64(-0.3169456066945607)],[1],[0],[0],[0.316597625031136],['forgotten_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Pigeon 6.jpg,old,33,33,0,[np.float64(-0.32322175732217573)],[np.float64(-0.30857740585774057)],[1],[0],[0],[0.38506133295595646],['remember_box'],0,33,33,26,189.640610500006,,,,,,,,,189.63661058305297,189.640610500006,190.6234350829618,190.62994587502908,193.61130704102106,193.62201162497513,193.62201162497513,193.62201162497513,193.62201162497513,193.62201162497513,193.62201162497513,193.62201162497513,4.001518292003311,194.01472545799334,Remembered,3,[np.float64(-0.32322175732217573)],[np.float64(-0.30857740585774057)],[1],[0],[0],[0.38506133295595646],['remember_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
War 8.jpg,old,34,34,0,[np.float64(0.02092050209205021)],[np.float64(-0.3127615062761506)],[1],[0],[0],[1.969062165939249],['familiar_box'],0,34,34,38,194.3345890409546,,,,,,,,,194.3304624579614,194.3345890409546,195.31451995798852,195.32664337498136,198.3161739159841,198.3161739159841,198.3161739159841,198.3161739159841,198.3161739159841,198.3161739159841,198.3161739159841,198.3161739159841,3.9995480000507087,200.29240954096895,Familiar,2,[np.float64(0.02092050209205021)],[np.float64(-0.3127615062761506)],[1],[0],[0],[1.969062165939249],['familiar_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
Dead bodies 1.jpg,old,35,35,0,[np.float64(-0.25732217573221755)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.4423177499556914],['remember_box'],0,35,35,0,200.60943850001786,,,,,,,,,200.6054497079458,200.60943850001786,201.59714583295863,201.60644250002224,204.59971637499984,204.59971637499984,204.59971637499984,204.59971637499984,204.59971637499984,204.59971637499984,204.59971637499984,204.59971637499984,4.002792540937662,205.04251779103652,Remembered,3,[np.float64(-0.25732217573221755)],[np.float64(-0.32217573221757323)],[1],[0],[0],[0.4423177499556914],['remember_box'],,,,,smit,002,2025-11-16_18h08.13.633,Phase 2 Canli Replication,,2025.1.1,None,2025-11-16 18h08.23.472932 +0530,
