pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,22,2,5,v,0,0.395875583999441,None,5,2,22,2,,,,,57.759930874999554,,57.75576079200255,57.759930874999554,58.752563667003415,58.752563667003415,58.752563667003415,58.752563667003415,58.75705116699828,59.75268150000193,59.75268150000193,60.15379766700062,v,0,0.395875583999441,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,23,3,5,z,1,0.5901695829961682,None,5,3,23,3,,,,,60.163780041999416,,60.154674958001124,60.163780041999416,61.152615541999694,61.152615541999694,61.152615541999694,61.152615541999694,61.157486750002136,62.15248541699839,62.15248541699839,62.75413475000096,z,1,0.5901695829961682,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,24,0,6,x,1,0.3959466660016915,None,6,0,24,0,,,,,62.763999292001245,,62.75480229200184,62.763999292001245,63.752444875004585,63.752444875004585,63.752444875004585,63.752444875004585,63.756680333004624,64.75255008300155,64.75255008300155,65.1541285830026,x,1,0.3959466660016915,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,25,1,6,v,1,0.48891200000070967,None,6,1,25,1,,,,,65.16425191699818,,65.15496458300186,65.16425191699818,66.15250037499936,66.15250037499936,66.15250037499936,66.15250037499936,66.15741720799997,67.15270179200161,67.15270179200161,67.65401550000388,v,1,0.48891200000070967,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,26,2,6,c,1,0.4678977500007022,None,6,2,26,2,,,,,67.66441595800279,,67.65468170800159,67.66441595800279,68.65259120800329,68.65259120800329,68.65259120800329,68.65259120800329,68.65762783300306,69.65251966700453,69.65251966700453,70.12549325000145,c,1,0.4678977500007022,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,27,3,6,z,1,0.5433430409975699,None,6,3,27,3,,,,,70.13519291700504,,70.12600895800279,70.13519291700504,71.1239978750018,71.1239978750018,71.1239978750018,71.1239978750018,71.1239978750018,72.12496875000215,72.12496875000215,72.67044325000461,z,1,0.5433430409975699,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,28,0,7,x,1,0.36716862499451963,None,7,0,28,0,,,,,72.67611787500209,,72.67132241700165,72.67611787500209,73.6691232919984,73.6691232919984,73.6691232919984,73.6691232919984,73.6741952500015,74.66915641700325,74.66915641700325,75.04280133300199,x,1,0.36716862499451963,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,29,1,7,v,1,0.45081962500262307,None,7,1,29,1,,,,,75.07002254200052,,75.04330866700184,75.07002254200052,76.04086495799856,76.04086495799856,76.04086495799856,76.04086495799856,76.0575211250034,77.0434115829994,77.0434115829994,77.50461595800152,v,1,0.45081962500262307,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,30,2,7,c,1,0.4358514580017072,None,7,2,30,2,,,,,77.51509204199829,,77.50547550000192,77.51509204199829,78.50235029200121,78.50235029200121,78.50235029200121,78.50235029200121,78.5064687080012,79.50226525000471,79.50226525000471,79.94222858300054,c,1,0.4358514580017072,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,31,3,7,z,1,0.4768214580035419,None,7,3,31,3,,,,,79.95228533299814,,79.94272750000528,79.95228533299814,80.94138187500357,80.94138187500357,80.94138187500357,80.94138187500357,80.94138187500357,81.9415677500001,81.9415677500001,82.42059958300524,z,1,0.4768214580035419,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,32,0,8,x,1,0.595203249999031,None,8,0,32,0,,,,,82.42622620800103,,82.4214824580049,82.42622620800103,83.4189322500024,83.4189322500024,83.4189322500024,83.4189322500024,83.4231846670009,84.41901637500268,84.41901637500268,85.02044745800231,x,1,0.595203249999031,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,33,1,8,v,1,0.3759434160019737,None,8,1,33,1,,,,,85.03077887499967,,85.02112216700334,85.03077887499967,86.01899283300008,86.01899283300008,86.01899283300008,86.01899283300008,86.02335254200443,87.01905800000532,87.01905800000532,87.40384070800064,v,1,0.3759434160019737,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,34,2,8,c,1,0.39252879199921153,None,8,2,34,2,,,,,87.41397683299874,,87.40478233300382,87.41397683299874,88.40236225000262,88.40236225000262,88.40236225000262,88.40236225000262,88.40692175000004,89.40245716700156,89.40245716700156,89.80399879199831,c,1,0.39252879199921153,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,35,3,8,z,1,0.39963370799523545,None,8,3,35,3,,,,,89.81445058299869,,89.80488045800303,89.81445058299869,90.8024011669986,90.8024011669986,90.8024011669986,90.8024011669986,90.80730250000488,91.80227949999971,91.80227949999971,92.20424029200512,z,1,0.39963370799523545,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,36,0,9,x,1,0.47358229200472124,None,9,0,36,0,,,,,92.20931162500347,,92.20513862500229,92.20931162500347,93.20243320800364,93.20243320800364,93.20243320800364,93.20243320800364,93.20719325000391,94.20229566700436,94.20229566700436,94.68715075000364,x,1,0.47358229200472124,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,37,1,9,v,1,0.40111391699610977,None,9,1,37,1,,,,,94.69730649999838,,94.68801225000061,94.69730649999838,95.68551279199892,95.68551279199892,95.68551279199892,95.68551279199892,95.68968200000381,96.68565433299955,96.68565433299955,97.09122683299938,v,1,0.40111391699610977,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,38,2,9,c,1,0.6142886250017909,None,9,2,38,2,,,,,97.10140354200121,,97.0917174999995,97.10140354200121,98.09054420800385,98.09054420800385,98.09054420800385,98.09054420800385,98.09054420800385,99.08547116700356,99.08547116700356,99.70385870800237,c,1,0.6142886250017909,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,39,3,9,z,1,0.26357783400453627,None,9,3,39,3,,,,,99.70928837500105,,99.70480274999863,99.70928837500105,100.70218775000103,100.70218775000103,100.70218775000103,100.70218775000103,100.70634804200381,101.702079667004,101.702079667004,101.97055979200377,z,1,0.26357783400453627,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,40,0,10,x,1,0.5758325839997269,None,10,0,40,0,,,,,101.9759117920039,,101.97145841699967,101.9759117920039,102.9689187920012,102.9689187920012,102.9689187920012,102.9689187920012,102.973425958,103.96885816700524,103.96885816700524,104.55368616700434,x,1,0.5758325839997269,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,41,1,10,v,1,0.3044616670013056,None,10,1,41,1,,,,,104.5639379580025,,104.55452404200332,104.5639379580025,105.55213887499849,105.55213887499849,105.55213887499849,105.55213887499849,105.55761870800052,106.55220845800068,106.55220845800068,106.8589446670012,v,1,0.3044616670013056,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,42,2,10,c,1,0.30992883299768437,None,10,2,42,2,,,,,106.86868025000149,,106.85945220800204,106.86868025000149,107.85721712500526,107.85721712500526,107.85721712500526,107.85721712500526,107.85721712500526,108.8575565420033,108.8575565420033,109.17037183300272,c,1,0.30992883299768437,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,43,3,10,z,1,0.5267035840006429,None,10,3,43,3,,,,,109.17581379200419,,109.17120504200284,109.17581379200419,110.16882220800471,110.16882220800471,110.16882220800471,110.16882220800471,110.17323220799881,111.16885441700288,111.16885441700288,111.70382487500319,z,1,0.5267035840006429,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,44,0,11,x,1,0.29441683400364127,None,11,0,44,0,,,,,111.71416329200292,,111.7047114579982,111.71416329200292,112.70209666700248,112.70209666700248,112.70209666700248,112.70209666700248,112.70634404200246,113.70206362500176,113.70206362500176,114.00365883300401,x,1,0.29441683400364127,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,45,1,11,v,1,0.26031249999505235,None,11,1,45,1,,,,,114.01386654200178,,114.00451299999986,114.01386654200178,115.00204483300331,115.00204483300331,115.00204483300331,115.00204483300331,115.00685774999874,116.00211662500078,116.00211662500078,116.27042116699886,v,1,0.26031249999505235,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,46,2,11,c,1,0.26959129099850543,None,11,2,46,2,,,,,116.28060116700362,,116.27126158300234,116.28060116700362,117.2687033750044,117.2687033750044,117.2687033750044,117.2687033750044,117.27354091699817,118.26860420800222,118.26860420800222,118.54183975000342,c,1,0.26959129099850543,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,47,3,11,z,1,0.34706783299770905,None,11,3,47,3,,,,,118.55158662499889,,118.54233466699952,118.55158662499889,119.5401720000009,119.5401720000009,119.5401720000009,119.5401720000009,119.5401720000009,120.54110612500517,120.54110612500517,120.89202837500488,z,1,0.34706783299770905,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,48,0,12,x,1,0.27234375000261934,None,12,0,48,0,,,,,120.90539470800286,,120.89251133300422,120.90539470800286,121.89045279200218,121.89045279200218,121.89045279200218,121.89045279200218,121.90203712500079,122.89191025000036,122.89191025000036,123.17051608300244,x,1,0.27234375000261934,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,49,1,12,v,1,0.2746367920044577,None,12,1,49,1,,,,,123.18091062500025,,123.17147712500446,123.18091062500025,124.16867095800262,124.16867095800262,124.16867095800262,124.16867095800262,124.17352350000147,125.16854008300288,125.16854008300288,125.45367737500055,v,1,0.2746367920044577,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,50,2,12,c,1,0.3370225830003619,None,12,2,50,2,,,,,125.46466645799956,,125.45456729199941,125.46466645799956,126.45191750000231,126.45191750000231,126.45191750000231,126.45191750000231,126.45620016699831,127.45187641699886,127.45187641699886,127.79120087499905,c,1,0.3370225830003619,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,51,3,12,z,1,0.3150371669980814,None,12,3,51,3,,,,,127.80107754200435,,127.79168912499881,127.80107754200435,128.79005000000325,128.79005000000325,128.79005000000325,128.79005000000325,128.79005000000325,129.79101437500503,129.79101437500503,130.1083542080014,z,1,0.3150371669980814,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,52,0,13,x,1,0.2986501660052454,None,13,0,52,0,,,,,130.11784512500162,,130.1088341670038,130.11784512500162,131.1067870830011,131.1067870830011,131.1067870830011,131.1067870830011,131.1067870830011,132.10829058300442,132.10829058300442,132.40830654199817,x,1,0.2986501660052454,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,53,1,13,v,1,0.3078741249992163,None,13,1,53,1,,,,,132.41797041700192,,132.40883654200297,132.41797041700192,133.40725233300327,133.40725233300327,133.40725233300327,133.40725233300327,133.40725233300327,134.4081146669996,134.4081146669996,134.71983387500222,v,1,0.3078741249992163,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,54,2,13,c,1,0.27744049999455456,None,13,2,54,2,,,,,134.72506137500022,,134.7205097920014,134.72506137500022,135.71852358300384,135.71852358300384,135.71852358300384,135.71852358300384,135.72362375000375,136.71858345800138,136.71858345800138,137.00341166699945,c,1,0.27744049999455456,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,55,3,13,z,1,0.29104820800421294,None,13,3,55,3,,,,,137.01331804200163,,137.00428125000326,137.01331804200163,138.00179025000398,138.00179025000398,138.00179025000398,138.00179025000398,138.00681187499868,139.0018394170038,139.0018394170038,139.3036057920035,z,1,0.29104820800421294,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,56,0,14,x,1,0.2899998749999213,None,14,0,56,0,,,,,139.31440779200057,,139.30446745800145,139.31440779200057,140.30188425000233,140.30188425000233,140.30188425000233,140.30188425000233,140.3070272920013,141.30179766700167,141.30179766700167,141.60347791700042,x,1,0.2899998749999213,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,57,1,14,v,1,0.4661470420032856,None,14,1,57,1,,,,,141.6140834580001,,141.60414350000065,141.6140834580001,142.60204633299873,142.60204633299873,142.60204633299873,142.60204633299873,142.60769475000416,143.60245520800527,143.60245520800527,144.07002333299897,v,1,0.4661470420032856,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,58,2,14,c,1,0.320055083000625,None,14,2,58,2,,,,,144.08008916700055,,144.0707705829991,144.08008916700055,145.06852104200516,145.06852104200516,145.06852104200516,145.06852104200516,145.07360595800128,146.0685809580027,146.0685809580027,146.39200166700175,c,1,0.320055083000625,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,59,3,14,z,1,0.5395740410021972,None,14,3,59,3,,,,,146.4057316670005,,146.39251045800484,146.4057316670005,147.3907041670027,147.3907041670027,147.3907041670027,147.3907041670027,147.4018538329983,148.3900152080023,148.3900152080023,148.93648974999815,z,1,0.5395740410021972,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-50,x,60,0,15,x,1,0.38146525000047404,None,15,0,60,0,,,,,148.9467818330013,,148.9372179580023,148.9467818330013,149.93521404200146,149.93521404200146,149.93521404200146,149.93521404200146,149.93968895800208,150.935125875003,150.935125875003,151.31961687500007,x,1,0.38146525000047404,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
150,v,61,1,15,v,1,0.35923175000061747,None,15,1,61,1,,,,,151.32474866700068,,151.3202745000017,151.32474866700068,152.3183985420037,152.3183985420037,152.3183985420037,152.3183985420037,152.32342862500082,153.31836625000142,153.31836625000142,153.68637000000308,v,1,0.35923175000061747,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
50,c,62,2,15,c,1,0.29760629199881805,None,15,2,62,2,,,,,153.69637637500273,,153.6870287080019,153.69637637500273,154.68501295800525,154.68501295800525,154.68501295800525,154.68501295800525,154.68974083300418,155.68489737500204,155.68489737500204,155.9875522500006,c,1,0.29760629199881805,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
-150,z,63,3,15,z,1,0.31028504200367024,None,15,3,63,3,,,,,155.9980685000046,,155.9882942080003,155.9980685000046,156.98563283299882,156.98563283299882,156.98563283299882,156.98563283299882,156.98982033300126,157.98503695800173,157.98503695800173,158.303033917,z,1,0.31028504200367024,None,,,,,02,001,2025-10-02_10h23.27.958,Motor Sequential Learning,,2025.1.1,None,2025-10-02 10h23.36.415650 +0530,
