pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,23,3,5,z,1,0.17344008300278801,None,5,3,23,3,,,,,54.92201291699894,,54.91432008300035,54.92201291699894,55.9122390420016,55.9122390420016,55.9122390420016,55.9122390420016,55.91779716699966,56.912188624999544,56.912188624999544,57.09688120800274,z,1,0.17344008300278801,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,24,0,6,v,0,0.20000104200153146,None,6,0,24,0,,,,,57.10521562500071,,57.0975616670039,57.10521562500071,58.095432624999376,58.095432624999376,58.095432624999376,58.095432624999376,58.10017174999666,59.09557387499808,59.09557387499808,59.302200625003024,v,0,0.20000104200153146,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,25,1,6,v,1,0.21527437400072813,None,6,1,25,1,,,,,59.31112691699673,,59.30267833299877,59.31112691699673,60.30235908299801,60.30235908299801,60.30235908299801,60.30235908299801,60.30235908299801,61.30241499999829,61.30241499999829,61.52815283300151,v,1,0.21527437400072813,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,26,2,6,c,1,0.2430362920058542,None,6,2,26,2,,,,,61.53194362499926,,61.528671250001935,61.53194362499926,62.51947295800346,62.51947295800346,62.51947295800346,62.51947295800346,62.528928207997524,63.51959912500024,63.51959912500024,63.76812704199983,c,1,0.2430362920058542,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,27,3,6,z,1,0.24535454100259813,None,6,3,27,3,,,,,63.77797458299756,,63.76861654200184,63.77797458299756,64.76881583299837,64.76881583299837,64.76881583299837,64.76881583299837,64.76881583299837,65.76824874999875,65.76824874999875,66.0188402499989,z,1,0.24535454100259813,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,28,0,7,x,1,0.255501457999344,None,7,0,28,0,,,,,66.02813625000272,,66.01934054199955,66.02813625000272,67.01770745799877,67.01770745799877,67.01770745799877,67.01770745799877,67.01770745799877,68.01203629199881,68.01203629199881,68.28058074999717,x,1,0.255501457999344,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,29,1,7,v,1,0.2496681670018006,None,7,1,29,1,,,,,68.29084041700116,,68.28121241700137,68.29084041700116,69.2786816250009,69.2786816250009,69.2786816250009,69.2786816250009,69.28421612500097,70.27879566699994,70.27879566699994,70.53068937500211,v,1,0.2496681670018006,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,30,2,7,c,1,0.30978454100113595,None,7,2,30,2,,,,,70.53987325000344,,70.53118816699862,70.53987325000344,71.52877233300387,71.52877233300387,71.52877233300387,71.52877233300387,71.53498220800248,72.5286445419988,72.5286445419988,72.84686891699675,c,1,0.30978454100113595,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,31,3,7,z,1,0.25201499999820953,None,7,3,31,3,,,,,72.85798579199763,,72.8475186670039,72.85798579199763,73.84547833300167,73.84547833300167,73.84547833300167,73.84547833300167,73.85082312500163,74.84534066700144,74.84534066700144,75.10160975000326,z,1,0.25201499999820953,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,32,0,8,x,1,0.06590599999617552,None,8,0,32,0,,,,,75.11118104199704,,75.10212912499992,75.11118104199704,76.10054541700083,76.10054541700083,76.10054541700083,76.10054541700083,76.10054541700083,77.0954119579983,77.0954119579983,77.1637700420033,x,1,0.06590599999617552,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,33,1,8,v,1,0.22024983300070744,None,8,1,33,1,,,,,77.1733181669988,,77.16446716700011,77.1733181669988,78.16194854200148,78.16194854200148,78.16194854200148,78.16194854200148,78.16731683300168,79.16203779199714,79.16203779199714,79.38490550000279,v,1,0.22024983300070744,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,34,2,8,c,1,0.23162241600221023,None,8,2,34,2,,,,,79.3944420830012,,79.38539191699965,79.3944420830012,80.38414979200024,80.38414979200024,80.38414979200024,80.38414979200024,80.38414979200024,81.37865874999989,81.37865874999989,81.61350704199867,c,1,0.23162241600221023,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,35,3,8,z,1,0.2523587499963469,None,8,3,35,3,,,,,81.62250433299778,,81.61412095800188,81.62250433299778,82.61205912500009,82.61205912500009,82.61205912500009,82.61205912500009,82.61851549999847,83.61188504200254,83.61188504200254,83.86858979200042,z,1,0.2523587499963469,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,36,0,9,x,1,0.2121078740019584,None,9,0,36,0,,,,,83.87783395800216,,83.86906816699775,83.87783395800216,84.86807412499911,84.86807412499911,84.86807412499911,84.86807412499911,84.86807412499911,85.86964120800258,85.86964120800258,86.08576987499691,x,1,0.2121078740019584,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,37,1,9,v,1,0.3573124579997966,None,9,1,37,1,,,,,86.0953644580004,,86.08626037499926,86.0953644580004,87.08543154200015,87.08543154200015,87.08543154200015,87.08543154200015,87.08543154200015,88.08578658299666,88.08578658299666,88.44677850000153,v,1,0.3573124579997966,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,38,2,9,c,1,0.33186204099911265,None,9,2,38,2,,,,,88.45713229200192,,88.44751295800233,88.45713229200192,89.44523879200278,89.44523879200278,89.44523879200278,89.44523879200278,89.44977087499865,90.44521054199868,90.44521054199868,90.78017420799733,c,1,0.33186204099911265,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,39,3,9,z,1,0.21827741699962644,None,9,3,39,3,,,,,90.79026387500198,,90.78088283300167,90.79026387500198,91.77847425000073,91.77847425000073,91.77847425000073,91.77847425000073,91.78311683300126,92.77856274999795,92.77856274999795,93.00262879199727,z,1,0.21827741699962644,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,40,0,10,x,1,0.22644533299899194,None,10,0,40,0,,,,,93.02881154199713,,93.00314566699672,93.02881154199713,94.00130437500047,94.00130437500047,94.00130437500047,94.00130437500047,94.01744695800153,95.00143420800305,95.00143420800305,95.22975487499934,x,1,0.22644533299899194,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,41,1,10,v,1,0.10252266700263135,None,10,1,41,1,,,,,95.23965000000317,,95.23032400000375,95.23965000000317,96.22852079199947,96.22852079199947,96.22852079199947,96.22852079199947,96.23426758300047,97.22838566700375,97.22838566700375,97.3351755420008,v,1,0.10252266700263135,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,42,2,10,c,1,0.2450920830015093,None,10,2,42,2,,,,,97.34484279200115,,97.3356963749975,97.34484279200115,98.33530279200204,98.33530279200204,98.33530279200204,98.33530279200204,98.33530279200204,99.33473983300064,99.33473983300064,99.58536949999689,c,1,0.2450920830015093,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,43,3,10,z,1,0.027091832998848986,None,10,3,43,3,,,,,99.59464520800248,,99.58586545800063,99.59464520800248,100.5849050830002,100.5849050830002,100.5849050830002,100.5849050830002,100.5849050830002,101.58462179199705,101.58462179199705,101.61338095799874,z,1,0.027091832998848986,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,44,0,11,x,1,0.4163776239947765,None,11,0,44,0,,,,,101.62324800000351,,101.61411770799896,101.62324800000351,102.61191649999819,102.61191649999819,102.61191649999819,102.61191649999819,102.61837308300164,103.61180862499896,103.61180862499896,104.030090207998,x,1,0.4163776239947765,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,45,1,11,v,1,0.1458525829948485,None,11,1,45,1,,,,,104.04034562499874,,104.0308032920002,104.04034562499874,105.02856166700076,105.02856166700076,105.02856166700076,105.02856166700076,105.03479720799805,106.02839779199712,106.02839779199712,106.17968649999966,v,1,0.1458525829948485,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,46,2,11,c,1,0.26424212499841815,None,11,2,46,2,,,,,106.18938304200128,,106.180310249998,106.18938304200128,107.17847737499687,107.17847737499687,107.17847737499687,107.17847737499687,107.18451070800074,108.178367833003,108.178367833003,108.4466112500013,c,1,0.26424212499841815,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,47,3,11,z,1,0.1755042080039857,None,11,3,47,3,,,,,108.45630604199687,,108.44728687500174,108.45630604199687,109.4449922499989,109.4449922499989,109.4449922499989,109.4449922499989,109.4516352080027,110.44505316700088,110.44505316700088,110.62994054199953,z,1,0.1755042080039857,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,48,0,12,x,1,0.26033708300383296,None,12,0,48,0,,,,,110.63966787500249,,110.63059333300043,110.63966787500249,111.62855979199958,111.62855979199958,111.62855979199958,111.62855979199958,111.63505662499665,112.62821516700205,112.62821516700205,112.89620841699798,x,1,0.26033708300383296,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,49,1,12,v,1,0.18153020799945807,None,12,1,49,1,,,,,112.90542858299887,,112.89671891699982,112.90542858299887,113.89531766700384,113.89531766700384,113.89531766700384,113.89531766700384,113.90014416699705,114.89489874999708,114.89489874999708,115.07964320800238,v,1,0.18153020799945807,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,50,2,12,c,1,0.296245582998381,None,12,2,50,2,,,,,115.08929912500025,,115.08029720799823,115.08929912500025,116.07843395799864,116.07843395799864,116.07843395799864,116.07843395799864,116.08442970800388,117.07826670799841,117.07826670799841,117.379517166999,c,1,0.296245582998381,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,51,3,12,z,1,0.22989899900130695,None,12,3,51,3,,,,,117.388778792003,,117.38002879200212,117.388778792003,118.37828850000369,118.37828850000369,118.37828850000369,118.37828850000369,118.38340295800299,119.378470458003,119.378470458003,119.61322558300162,z,1,0.22989899900130695,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,52,0,13,x,1,0.22769916700053727,None,13,0,52,0,,,,,119.6229045,,119.6138851670039,119.6229045,120.611515083001,120.611515083001,120.611515083001,120.611515083001,120.61662779199833,121.61165583300317,121.61165583300317,121.8461493750001,x,1,0.22769916700053727,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,53,1,13,v,1,0.22716170799685642,None,13,1,53,1,,,,,121.85540174999915,,121.84667625000293,121.85540174999915,122.84498266699666,122.84498266699666,122.84498266699666,122.84498266699666,122.85000029199728,123.84512749999703,123.84512749999703,124.07966112499707,v,1,0.22716170799685642,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,54,2,13,c,1,0.2501153749981313,None,13,2,54,2,,,,,124.0891263750018,,124.08023545800097,124.0891263750018,125.07822158299678,125.07822158299678,125.07822158299678,125.07822158299678,125.08380683299765,126.0781047920027,126.0781047920027,126.32984350000334,c,1,0.2501153749981313,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,55,3,13,z,1,0.28694966599869076,None,13,3,55,3,,,,,126.33965175000048,,126.33054466699832,126.33965175000048,127.32830249999824,127.32830249999824,127.32830249999824,127.32830249999824,127.33385879200068,128.32815766699787,128.32815766699787,128.6172268750015,z,1,0.28694966599869076,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,56,0,14,x,1,0.43164187400543597,None,14,0,56,0,,,,,128.62708037500124,,128.61771125000087,128.62708037500124,129.61629808299767,129.61629808299767,129.61629808299767,129.61629808299767,129.61629808299767,130.6115200830027,130.6115200830027,131.0460734169974,x,1,0.43164187400543597,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,57,1,14,v,1,0.36334987499867566,None,14,1,57,1,,,,,131.05552537499898,,131.0466232079998,131.05552537499898,132.0448120000001,132.0448120000001,132.0448120000001,132.0448120000001,132.0497315419998,133.0447503750038,133.0447503750038,133.41304916700028,v,1,0.36334987499867566,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,58,2,14,c,1,0.37958154099760577,None,14,2,58,2,,,,,133.42276812499767,,133.41374216700206,133.42276812499767,134.41143425000337,134.41143425000337,134.41143425000337,134.41143425000337,134.41724329200224,135.41150058300263,135.41150058300263,135.79600512499746,c,1,0.37958154099760577,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,59,3,14,z,1,0.3711769989968161,None,14,3,59,3,,,,,135.80531166699802,,135.79650437500095,135.80531166699802,136.79487320799672,136.79487320799672,136.79487320799672,136.79487320799672,136.80016958300257,137.79469724999944,137.79469724999944,138.16791220800224,z,1,0.3711769989968161,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-50,x,60,0,15,x,1,0.300138833001256,None,15,0,60,0,,,,,138.1771994169976,,138.16838395800005,138.1771994169976,139.1681120830035,139.1681120830035,139.1681120830035,139.1681120830035,139.1681120830035,140.1677572080007,140.1677572080007,140.47952883299877,x,1,0.300138833001256,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
150,v,61,1,15,v,1,0.3176569159986684,None,15,1,61,1,,,,,140.4868278330032,,140.47996366699954,140.4868278330032,141.4779517920033,141.4779517920033,141.4779517920033,141.4779517920033,141.4825276249976,142.47807574999752,142.47807574999752,142.80177333299798,v,1,0.3176569159986684,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
50,c,62,2,15,c,1,0.2699085409985855,None,15,2,62,2,,,,,142.81039758300176,,142.8022608329993,142.81039758300176,143.80069204200117,143.80069204200117,143.80069204200117,143.80069204200117,143.80069204200117,144.8010155419979,144.8010155419979,145.079219457999,c,1,0.2699085409985855,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
-150,z,63,3,15,z,1,0.27268445800291374,None,15,3,63,3,,,,,145.0873054170006,,145.0797517500032,145.0873054170006,146.0779444170039,146.0779444170039,146.0779444170039,146.0779444170039,146.0830570420003,147.07805733299756,147.07805733299756,147.3629646249974,z,1,0.27268445800291374,None,,,,,01,001,2025-10-01_13h58.21.630,Motor Sequential Learning,,2025.1.1,None,2025-10-01 13h58.34.840380 +0530,
