thisN,thisTrialN,thisRepN,rating_resp.keys,rating_resp.rt,rating_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro_instructions.started,instructions.started,key_resp.started,intro_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,image_rating.started,image.started,fixation.started,rating_resp.started,image.stopped,fixation.stopped,rating_resp.stopped,image_rating.stopped,trial_num,image_name,rating,response_given,trials.rating_resp.keys,trials.rating_resp.rt,trials.rating_resp.duration,end_thanks.started,thankyou.started,thankyou.stopped,end_thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
9,0,9,3,1.4867307909880765,0.22992141701979563,9,0,9,0,70.56601095799124,,,,,,,,,70.5612900829874,70.56601095799124,73.55721233296208,73.55721233296208,73.55721233296208,77.55561412498355,77.55561412498355,77.54135716694873,10,Exercise 3.jpg,3,1,3,1.4867307909880765,0.22992141701979563,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
10,0,10,3,2.714733749977313,0.20208775001810864,10,0,10,0,77.55561412498355,,,,,,,,,77.55163654196076,77.5661080419668,80.55711124994559,80.55711124994559,80.55711124994559,84.55516641697614,84.55516641697614,84.54133816697868,11,Wedding 12.jpg,3,1,3,2.714733749977313,0.20208775001810864,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
11,0,11,3,0.7218451660010032,0.1340617500245571,11,0,11,0,84.55516641697614,,,,,,,,,84.55123433296103,84.5661917499965,87.55762024997966,87.55762024997966,87.55762024997966,91.56641558295814,91.56641558295814,91.55147674999898,12,Bear 2.jpg,3,1,3,0.7218451660010032,0.1340617500245571,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
12,0,12,1,2.2892438329872675,0.0860291249700822,12,0,12,0,91.56641558295814,,,,,,,,,91.56171204196289,91.56641558295814,94.55724387499504,94.55724387499504,94.55724387499504,98.56738683296135,98.56738683296135,98.55132908298401,13,Sidewalk 2.jpg,1,1,1,2.2892438329872675,0.0860291249700822,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
13,0,13,4,0.3272609160048887,0.16591820894973353,13,0,13,0,98.56738683296135,,,,,,,,,98.56272329197964,98.56738683296135,101.55751529196277,101.55751529196277,101.55751529196277,105.56453970796429,105.56453970796429,105.55059508298291,14,Bubble 2.jpg,4,1,4,0.3272609160048887,0.16591820894973353,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
14,0,14,4,0.38780379097443074,0.19393995800055563,14,0,14,0,105.56453970796429,,,,,,,,,105.55982404196402,105.56453970796429,108.55659716698574,108.55659716698574,108.55659716698574,112.56453866697848,112.56453866697848,112.55015941697638,15,Grass 6.jpg,4,1,4,0.38780379097443074,0.19393995800055563,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
15,0,15,4,0.41403775004437193,0.1620035829837434,15,0,15,0,112.56453866697848,,,,,,,,,112.5598259169492,112.56453866697848,115.55626941699302,115.55626941699302,115.55626941699302,119.55721129197627,119.55721129197627,119.54070245794719,16,Severed finger 1.jpg,4,1,4,0.41403775004437193,0.1620035829837434,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
16,0,16,4,0.8225820829975419,0.12828320899279788,16,0,16,0,119.55721129197627,,,,,,,,,119.55328358296538,119.56577124999603,122.55534483294468,122.55534483294468,122.55534483294468,126.55242987495149,126.55242987495149,126.53948154195677,17,Rafting 6.jpg,4,1,4,0.8225820829975419,0.12828320899279788,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
17,0,17,2,0.3709232499822974,0.1482602910255082,17,0,17,0,126.55242987495149,,,,,,,,,126.54908345796866,126.56486587499967,129.557592832949,129.557592832949,129.557592832949,133.5657005829853,133.5657005829853,133.55044641694985,18,Cockroach 1.jpg,2,1,2,0.3709232499822974,0.1482602910255082,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
18,0,18,3,1.4243974579731002,0.1540222920011729,18,0,18,0,133.5657005829853,,,,,,,,,133.56102933298098,133.5657005829853,136.55654954200145,136.55654954200145,136.55654954200145,140.56391204195097,140.56391204195097,140.5494828329538,19,Ambulance 1.jpg,3,1,3,1.4243974579731002,0.1540222920011729,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
19,0,19,2,1.166856000025291,0.08202412497485057,19,0,19,0,140.56391204195097,,,,,,,,,140.55923862499185,140.56391204195097,143.55699812498642,143.55699812498642,143.55699812498642,147.56509629194625,147.56509629194625,147.5495649999939,20,Child labor 2.jpg,2,1,2,1.166856000025291,0.08202412497485057,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
20,0,20,2,2.5942890829755925,0.11388391599757597,20,0,20,0,147.56509629194625,,,,,,,,,147.56026308296714,147.56509629194625,150.55683358298847,150.55683358298847,150.55683358298847,154.56764766696142,154.56764766696142,154.5499040419818,21,Snow 3.jpg,2,1,2,2.5942890829755925,0.11388391599757597,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
21,0,21,4,0.5807724170153961,0.18603683297988027,21,0,21,0,154.56764766696142,,,,,,,,,154.56285399995977,154.56764766696142,157.5570566249662,157.5570566249662,157.56557591696037,161.5648069169838,161.5648069169838,161.55066937499214,22,Pigeon 6.jpg,4,1,4,0.5807724170153961,0.18603683297988027,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
22,0,22,3,1.2910454160301015,0.09627712500514463,22,0,22,0,161.5648069169838,,,,,,,,,161.55986724997638,161.5648069169838,164.55617354199057,164.55617354199057,164.55617354199057,168.56958124996163,168.56958124996163,168.55070408299798,23,Stingray 2.jpg,3,1,3,1.2910454160301015,0.09627712500514463,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
23,0,23,3,2.5024174579884857,0.13641845801612362,23,0,23,0,168.56958124996163,,,,,,,,,168.56467879196862,168.56958124996163,171.55761949997395,171.55761949997395,171.5649044579477,175.56722574995365,175.56722574995365,175.55039391695755,24,Animal carcass 1.jpg,3,1,3,2.5024174579884857,0.13641845801612362,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
24,0,24,2,1.5110480830189772,0.1139601250179112,24,0,24,0,175.56722574995365,,,,,,,,,175.56243066699244,175.56722574995365,178.55701170797693,178.55701170797693,178.56537954194937,182.56632420798996,182.56632420798996,182.54999908298487,25,Solar panel 1.jpg,2,1,2,1.5110480830189772,0.1139601250179112,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
25,0,25,2,0.5984680409892462,0.14607708295807242,25,0,25,0,182.56632420798996,,,,,,,,,182.56147808296373,182.56632420798996,185.55693270795746,185.55693270795746,185.55693270795746,189.56573720800225,189.56573720800225,189.55010983295506,26,Plane crash 3.jpg,2,1,2,0.5984680409892462,0.14607708295807242,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
26,0,26,3,0.23508158302865922,0.15410541696473956,26,0,26,0,189.56573720800225,,,,,,,,,189.56087224994553,189.56573720800225,192.5560769579606,192.5560769579606,192.5560769579606,196.55584320798516,196.55584320798516,196.53999974997714,27,Cat 12.jpg,3,1,3,0.23508158302865922,0.15410541696473956,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
27,0,27,2,0.5891250420245342,0.11403474997496232,27,0,27,0,196.55584320798516,,,,,,,,,196.55176862498047,196.5651337079471,199.55595249996986,199.55595249996986,199.55595249996986,203.55472624994582,203.55472624994582,203.54011674999492,28,Band 1.jpg,2,1,2,0.5891250420245342,0.11403474997496232,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
28,0,28,1,0.8604769160156138,0.20596137503162026,28,0,28,0,203.55472624994582,,,,,,,,,203.5506919999607,203.5651842499501,206.55733799998416,206.55733799998416,206.55733799998416,210.56550641695503,210.56550641695503,210.55008149996866,29,Bark 6.jpg,1,1,1,0.8604769160156138,0.20596137503162026,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
29,0,29,3,0.5912228329689242,0.20199412503279746,29,0,29,0,210.56550641695503,,,,,,,,,210.5607205829583,210.56550641695503,213.55517041694839,213.55517041694839,213.55517041694839,217.5557046670001,217.5557046670001,217.53990445798263,30,Football player 1.jpg,3,1,3,0.5912228329689242,0.20199412503279746,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
30,0,30,3,1.4607829159940593,0.12198333401465788,30,0,30,0,217.5557046670001,,,,,,,,,217.55172533297446,217.56488683295902,220.55631458299467,220.55631458299467,220.55631458299467,224.5644316249527,224.5644316249527,224.54911758296657,31,Shark 8.jpg,3,1,3,1.4607829159940593,0.12198333401465788,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
31,0,31,4,0.6571294169989415,0.2099766659666784,31,0,31,0,224.5644316249527,,,,,,,,,224.55962262494722,224.5644316249527,227.55571079195943,227.55571079195943,227.55571079195943,231.56539620796684,231.56539620796684,231.54993933299556,32,Alcohol 6.jpg,4,1,4,0.6571294169989415,0.2099766659666784,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
32,0,32,2,3.1778154160128906,0.09741449996363372,32,0,32,0,231.56539620796684,,,,,,,,,231.56071441696258,231.56539620796684,234.5554386669537,234.5554386669537,234.5554386669537,238.56459770799847,238.56459770799847,238.5499120419845,33,School 1.jpg,2,1,2,3.1778154160128906,0.09741449996363372,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
33,0,33,4,1.45441737503279,0.20584145799512044,33,0,33,0,238.56459770799847,,,,,,,,,238.55983187496895,238.56459770799847,241.55634983297205,241.55634983297205,241.55634983297205,245.5659869169467,245.5659869169467,245.54919749998953,34,Gazing 2.jpg,4,1,4,1.45441737503279,0.20584145799512044,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
34,0,34,3,3.4487615000107326,0.19007220800267532,34,0,34,0,245.5659869169467,,,,,,,,,245.56117224995978,245.5659869169467,248.55633216694696,248.55633216694696,248.56463699997403,252.5640163749922,252.5640163749922,252.54874462494627,35,Pig 2.jpg,3,1,3,3.4487615000107326,0.19007220800267532,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
35,0,35,3,0.39731295802630484,0.10421062499517575,35,0,35,0,252.5640163749922,,,,,,,,,252.5598290829803,252.58137245796388,255.55548104195623,255.55548104195623,255.57044245797442,259.55407600000035,259.55407600000035,259.53965024999343,36,Shot 3.jpg,3,1,3,0.39731295802630484,0.10421062499517575,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
36,0,36,2,1.2955922490218654,0.1460366669925861,36,0,36,0,259.55407600000035,,,,,,,,,259.5501042919932,259.5645472499891,262.5558498329483,262.5558498329483,262.5558498329483,266.5553128749598,266.5553128749598,266.5396279169945,37,Orangutan 1.jpg,2,1,2,1.2955922490218654,0.1460366669925861,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
37,0,37,4,0.8399926240090281,0.15790587500669062,37,0,37,0,266.5553128749598,,,,,,,,,266.5513215419487,266.564417082991,269.5552461249754,269.5552461249754,269.5552461249754,273.5662474169512,273.5662474169512,273.5494905829546,38,Dead bodies 1.jpg,4,1,4,0.8399926240090281,0.15790587500669062,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
38,0,38,2,2.7177287910017185,0.1219581249752082,38,0,38,0,273.5662474169512,,,,,,,,,273.5615561250015,273.5662474169512,276.5563198750024,276.5563198750024,276.56441170797916,280.56582349998644,280.56582349998644,280.54983670799993,39,Dog attack 3.jpg,2,1,2,2.7177287910017185,0.1219581249752082,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
39,0,39,4,0.6587981670163572,0.17802537500392646,39,0,39,0,280.56582349998644,,,,,,,,,280.5612114169635,280.56582349998644,283.5559393329895,283.5559393329895,283.5644693329814,287.5630584169994,287.5630584169994,287.5486498749815,40,Fire 9.jpg,4,1,4,0.6587981670163572,0.17802537500392646,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
40,0,40,1,0.9482769999885932,0.17007129202829674,40,0,40,0,287.5630584169994,,,,,,,,,287.55835249996744,287.5630584169994,290.55508079199353,290.55508079199353,290.55508079199353,294.56599212496076,294.56599212496076,294.548895874992,41,Acorns 3.jpg,1,1,1,0.9482769999885932,0.17007129202829674,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
41,0,41,2,0.7098532079835422,0.1459537500049919,41,0,41,0,294.56599212496076,,,,,,,,,294.5613558329642,294.56599212496076,297.5556182919536,297.5556182919536,297.5643567079678,301.56533433299046,301.56533433299046,301.54864516697126,42,Dirt 1.jpg,2,1,2,0.7098532079835422,0.1459537500049919,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
42,0,42,3,1.900704958010465,0.13233287504408509,42,0,42,0,301.56533433299046,,,,,,,,,301.560832749994,301.56533433299046,304.55564654199407,304.55564654199407,304.56421624997165,308.5654097079532,308.5654097079532,308.5493212919682,43,Car crash 2.jpg,3,1,3,1.900704958010465,0.13233287504408509,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
43,0,43,4,0.6925755830015987,0.1740224999957718,43,0,43,0,308.5654097079532,,,,,,,,,308.56066791695775,308.5654097079532,311.5557944579632,311.5557944579632,311.5557944579632,315.56525112496456,315.56525112496456,315.54897145798896,44,Dog 24.jpg,4,1,4,0.6925755830015987,0.1740224999957718,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
44,0,44,1,1.500011500029359,0.17009820800740272,44,0,44,0,315.56525112496456,,,,,,,,,315.56050445797155,315.56525112496456,318.55557979195146,318.55557979195146,318.55557979195146,322.5640139579773,322.5640139579773,322.5490414999658,45,Skyscraper 1.jpg,1,1,1,1.500011500029359,0.17009820800740272,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
45,0,45,2,1.765427374979481,0.13003050000406802,45,0,45,0,322.5640139579773,,,,,,,,,322.5593274999992,322.5640139579773,325.555438624986,325.555438624986,325.555438624986,329.56524408300174,329.56524408300174,329.5491265829769,46,Police 2.jpg,2,1,2,1.765427374979481,0.13003050000406802,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
46,0,46,3,0.9226561249815859,0.18610462499782443,46,0,46,0,329.56524408300174,,,,,,,,,329.56038399995305,329.56524408300174,332.55569924996234,332.55569924996234,332.55569924996234,336.5614162499551,336.5614162499551,336.54709495796124,47,Feces 2.jpg,3,1,3,0.9226561249815859,0.18610462499782443,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
47,0,47,3,0.5827178750187159,0.10607412498211488,47,0,47,0,336.5614162499551,,,,,,,,,336.5574210420018,336.5651903329999,339.55504287499934,339.55504287499934,339.56385687500006,343.55473041697405,343.55473041697405,343.5487625419628,48,Gun 5.jpg,3,1,3,0.5827178750187159,0.10607412498211488,,,,,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.54899366694735,343.55473041697405,344.5523117079865,344.5475194999599,smit,001,2025-10-28_15h47.31.402,Canli_replication,,2025.1.1,None,2025-10-28 15h47.47.316768 +0530,
